,Line_ID,Trip_ID,Stop_ID,Vehicle_ID,Link_ID,Entering?,Arrival/Departure_time,Unnamed: 7
2088,250,25023,25009,5055,50095008,1,11472.1,
2089,250,25023,25009,5055,50095008,0,11488.2,
2090,250,25023,25008,5055,50085007,1,11692.1,
2091,250,25023,25008,5055,50085007,0,11706.2,
2092,250,25023,25007,5055,50075006,1,11900.1,
2093,250,25023,25007,5055,50075006,0,11916.3,
2094,250,25023,25006,5055,50065005,1,11958.1,
2095,250,25023,25006,5055,50065005,0,11973.6,
2096,250,25023,25005,5055,50055004,1,12113.2,
2097,250,25023,25005,5055,50055004,0,12130.3,
2098,250,25023,25004,5055,50045003,1,12261.7,
2099,250,25023,25004,5055,50045003,0,12280.0,
2100,250,25023,25003,5055,50035002,1,12400.1,
2101,250,25023,25003,5055,50035002,0,12418.2,
2102,250,25023,25002,5055,50025001,1,12523.1,
2103,250,25023,25002,5055,50025001,0,12540.5,
2104,250,25023,25001,5055,50015000,1,12665.1,
2105,250,25023,25001,5055,50015000,0,12679.5,
2106,250,25024,25020,5056,50205019,1,10530.1,
2107,250,25024,25020,5056,50205019,0,10545.0,
2108,250,25024,25019,5056,50195018,1,10646.0,
2109,250,25024,25019,5056,50195018,0,10661.1,
2110,250,25024,25018,5056,50185017,1,10762.1,
2111,250,25024,25018,5056,50185017,0,10783.0,
2112,250,25024,25017,5056,50175016,1,10884.0,
2113,250,25024,25017,5056,50175016,0,10903.3,
2114,250,25024,25016,5056,50165015,1,11004.3,
2115,250,25024,25016,5056,50165015,0,11026.3,
2116,250,25024,25015,5056,50155014,1,11067.3,
2117,250,25024,25015,5056,50155014,0,11084.8,
2118,250,25024,25014,5056,50145013,1,11185.8,
2119,250,25024,25014,5056,50145013,0,11203.1,
2120,250,25024,25013,5056,501350132,1,11244.1,
2121,250,25024,25013,5056,501350132,0,11259.9,
2122,250,25024,25012,5056,50115010,1,11360.9,
2123,250,25024,25012,5056,50115010,0,11377.5,
2124,250,25024,25011,5056,50115010,1,11538.5,
2125,250,25024,25011,5056,50115010,0,11554.8,
2126,250,25024,25010,5056,50105009,1,11764.1,
2127,250,25024,25010,5056,50105009,0,11780.6,
2128,250,25024,25009,5056,50095008,1,11977.1,
2129,250,25024,25009,5056,50095008,0,11992.2,
2130,250,25024,25008,5056,50085007,1,12175.1,
2131,250,25024,25008,5056,50085007,0,12190.0,
2132,250,25024,25007,5056,50075006,1,12300.1,
2133,250,25024,25007,5056,50075006,0,12316.6,
2134,250,25024,25006,5056,50065005,1,12362.1,
2135,250,25024,25006,5056,50065005,0,12378.0,
2136,250,25024,25005,5056,50055004,1,12482.2,
2137,250,25024,25005,5056,50055004,0,12497.7,
2138,250,25024,25004,5056,50045003,1,12564.7,
2139,250,25024,25004,5056,50045003,0,12581.4,
2140,250,25024,25003,5056,50035002,1,12687.1,
2141,250,25024,25003,5056,50035002,0,12703.7,
2142,250,25024,25002,5056,50025001,1,12826.1,
2143,250,25024,25002,5056,50025001,0,12842.1,
2144,250,25024,25001,5056,50015000,1,12968.1,
2145,250,25024,25001,5056,50015000,0,12983.2,
2146,250,25025,25020,5057,50205019,1,10980.1,
2147,250,25025,25020,5057,50205019,0,10995.5,
2148,250,25025,25019,5057,50195018,1,11096.5,
2149,250,25025,25019,5057,50195018,0,11111.8,
2150,250,25025,25018,5057,50185017,1,11212.8,
2151,250,25025,25018,5057,50185017,0,11227.7,
2152,250,25025,25017,5057,50175016,1,11328.7,
2153,250,25025,25017,5057,50175016,0,11343.7,
2154,250,25025,25016,5057,50165015,1,11444.7,
2155,250,25025,25016,5057,50165015,0,11461.3,
2156,250,25025,25015,5057,50155014,1,11502.3,
2157,250,25025,25015,5057,50155014,0,11518.3,
2158,250,25025,25014,5057,50145013,1,11619.3,
2159,250,25025,25014,5057,50145013,0,11636.3,
2160,250,25025,25013,5057,501350132,1,11677.3,
2161,250,25025,25013,5057,501350132,0,11694.8,
2162,250,25025,25012,5057,50115010,1,11795.8,
2163,250,25025,25012,5057,50115010,0,11811.9,
2164,250,25025,25011,5057,50115010,1,11972.9,
2165,250,25025,25011,5057,50115010,0,11989.0,
2166,250,25025,25010,5057,50105009,1,12250.1,
2167,250,25025,25010,5057,50105009,0,12267.4,
2168,250,25025,25009,5057,50095008,1,12482.1,
2169,250,25025,25009,5057,50095008,0,12496.7,
2170,250,25025,25008,5057,50085007,1,12658.1,
2171,250,25025,25008,5057,50085007,0,12673.9,
2172,250,25025,25007,5057,50075006,1,12800.1,
2173,250,25025,25007,5057,50075006,0,12815.2,
2174,250,25025,25006,5057,50065005,1,12867.1,
2175,250,25025,25006,5057,50065005,0,12882.1,
2176,250,25025,25005,5057,50055004,1,13015.2,
2177,250,25025,25005,5057,50055004,0,13031.1,
2178,250,25025,25004,5057,50045003,1,13170.7,
2179,250,25025,25004,5057,50045003,0,13186.7,
2180,250,25025,25003,5057,50035002,1,13302.1,
2181,250,25025,25003,5057,50035002,0,13317.9,
2182,250,25025,25002,5057,50025001,1,13432.1,
2183,250,25025,25002,5057,50025001,0,13446.8,
2184,250,25025,25001,5057,50015000,1,13574.1,
2185,250,25025,25001,5057,50015000,0,13589.9,
2186,250,25026,25020,5058,50205019,1,11430.1,
2187,250,25026,25020,5058,50205019,0,11444.3,
2188,250,25026,25019,5058,50195018,1,11545.3,
2189,250,25026,25019,5058,50195018,0,11561.0,
2190,250,25026,25018,5058,50185017,1,11662.0,
2191,250,25026,25018,5058,50185017,0,11676.3,
2192,250,25026,25017,5058,50175016,1,11777.3,
2193,250,25026,25017,5058,50175016,0,11791.5,
2194,250,25026,25016,5058,50165015,1,11892.5,
2195,250,25026,25016,5058,50165015,0,11908.1,
2196,250,25026,25015,5058,50155014,1,11949.1,
2197,250,25026,25015,5058,50155014,0,11964.4,
2198,250,25026,25014,5058,50145013,1,12065.4,
2199,250,25026,25014,5058,50145013,0,12080.0,
2200,250,25026,25013,5058,501350132,1,12121.0,
2201,250,25026,25013,5058,501350132,0,12136.6,
2202,250,25026,25012,5058,50115010,1,12237.6,
2203,250,25026,25012,5058,50115010,0,12253.9,
2204,250,25026,25011,5058,50115010,1,12414.9,
2205,250,25026,25011,5058,50115010,0,12430.5,
2206,250,25026,25010,5058,50105009,1,12574.1,
2207,250,25026,25010,5058,50105009,0,12589.5,
2208,250,25026,25009,5058,50095008,1,12785.1,
2209,250,25026,25009,5058,50095008,0,12800.3,
2210,250,25026,25008,5058,50085007,1,12980.1,
2211,250,25026,25008,5058,50085007,0,12996.1,
2212,250,25026,25007,5058,50075006,1,13100.1,
2213,250,25026,25007,5058,50075006,0,13116.9,
2214,250,25026,25006,5058,50065005,1,13170.1,
2215,250,25026,25006,5058,50065005,0,13185.5,
2216,250,25026,25005,5058,50055004,1,13302.2,
2217,250,25026,25005,5058,50055004,0,13317.9,
2218,250,25026,25004,5058,50045003,1,13372.7,
2219,250,25026,25004,5058,50045003,0,13388.6,
2220,250,25026,25003,5058,50035002,1,13507.1,
2221,250,25026,25003,5058,50035002,0,13522.3,
2222,250,25026,25002,5058,50025001,1,13634.1,
2223,250,25026,25002,5058,50025001,0,13648.8,
2224,250,25026,25001,5058,50015000,1,13776.1,
2225,250,25026,25001,5058,50015000,0,13790.5,
2226,250,25027,25020,5059,50205019,1,11880.1,
2227,250,25027,25020,5059,50205019,0,11896.4,
2228,250,25027,25019,5059,50195018,1,11997.4,
2229,250,25027,25019,5059,50195018,0,12012.4,
2230,250,25027,25018,5059,50185017,1,12113.4,
2231,250,25027,25018,5059,50185017,0,12128.9,
2232,250,25027,25017,5059,50175016,1,12229.9,
2233,250,25027,25017,5059,50175016,0,12247.4,
2234,250,25027,25016,5059,50165015,1,12348.4,
2235,250,25027,25016,5059,50165015,0,12364.1,
2236,250,25027,25015,5059,50155014,1,12405.1,
2237,250,25027,25015,5059,50155014,0,12420.1,
2238,250,25027,25014,5059,50145013,1,12521.1,
2239,250,25027,25014,5059,50145013,0,12537.9,
2240,250,25027,25013,5059,501350132,1,12578.9,
2241,250,25027,25013,5059,501350132,0,12594.5,
2242,250,25027,25012,5059,50115010,1,12695.5,
2243,250,25027,25012,5059,50115010,0,12710.9,
2244,250,25027,25011,5059,50115010,1,12871.9,
2245,250,25027,25011,5059,50115010,0,12886.3,
2246,250,25027,25010,5059,50105009,1,13060.1,
2247,250,25027,25010,5059,50105009,0,13074.9,
2248,250,25027,25009,5059,50095008,1,13290.1,
2249,250,25027,25009,5059,50095008,0,13305.5,
2250,250,25027,25008,5059,50085007,1,13463.1,
2251,250,25027,25008,5059,50085007,0,13478.9,
2252,250,25027,25007,5059,50075006,1,13600.1,
2253,250,25027,25007,5059,50075006,0,13614.8,
2254,250,25027,25006,5059,50065005,1,13675.1,
2255,250,25027,25006,5059,50065005,0,13692.4,
2256,250,25027,25005,5059,50055004,1,13794.2,
2257,250,25027,25005,5059,50055004,0,13809.1,
2258,250,25027,25004,5059,50045003,1,13877.7,
2259,250,25027,25004,5059,50045003,0,13894.5,
2260,250,25027,25003,5059,50035002,1,13999.1,
2261,250,25027,25003,5059,50035002,0,14014.2,
2262,250,25027,25002,5059,50025001,1,14139.1,
2263,250,25027,25002,5059,50025001,0,14154.4,
2264,250,25027,25001,5059,50015000,1,14281.1,
2265,250,25027,25001,5059,50015000,0,14295.6,
2266,250,25028,25020,5060,50205019,1,12330.1,
2267,250,25028,25020,5060,50205019,0,12347.5,
2268,250,25028,25019,5060,50195018,1,12448.5,
2269,250,25028,25019,5060,50195018,0,12464.1,
2270,250,25028,25018,5060,50185017,1,12565.1,
2271,250,25028,25018,5060,50185017,0,12581.0,
2272,250,25028,25017,5060,50175016,1,12682.0,
2273,250,25028,25017,5060,50175016,0,12695.6,
2274,250,25028,25016,5060,50165015,1,12796.6,
2275,250,25028,25016,5060,50165015,0,12812.2,
2276,250,25028,25015,5060,50155014,1,12853.2,
2277,250,25028,25015,5060,50155014,0,12869.9,
2278,250,25028,25014,5060,50145013,1,12970.9,
2279,250,25028,25014,5060,50145013,0,12985.7,
2280,250,25028,25013,5060,501350132,1,13026.7,
2281,250,25028,25013,5060,501350132,0,13042.2,
2282,250,25028,25012,5060,50115010,1,13143.2,
2283,250,25028,25012,5060,50115010,0,13158.5,
2284,250,25028,25011,5060,50115010,1,13319.5,
2285,250,25028,25011,5060,50115010,0,13336.2,
2286,250,25028,25010,5060,50105009,1,13546.1,
2287,250,25028,25010,5060,50105009,0,13562.0,
2288,250,25028,25009,5060,50095008,1,13795.1,
2289,250,25028,25009,5060,50095008,0,13809.0,
2290,250,25028,25008,5060,50085007,1,13946.1,
2291,250,25028,25008,5060,50085007,0,13961.3,
2292,250,25028,25007,5060,50075006,1,14100.1,
2293,250,25028,25007,5060,50075006,0,14116.6,
2294,250,25028,25006,5060,50065005,1,14180.1,
2295,250,25028,25006,5060,50065005,0,14195.4,
2296,250,25028,25005,5060,50055004,1,14327.2,
2297,250,25028,25005,5060,50055004,0,14342.8,
2298,250,25029,25020,5061,50205019,1,12780.1,
2299,250,25029,25020,5061,50205019,0,12794.7,
2300,250,25029,25019,5061,50195018,1,12895.7,
2301,250,25029,25019,5061,50195018,0,12911.0,
2302,250,25029,25018,5061,50185017,1,13012.0,
2303,250,25029,25018,5061,50185017,0,13027.2,
2304,250,25029,25017,5061,50175016,1,13128.2,
2305,250,25029,25017,5061,50175016,0,13145.1,
2306,250,25029,25016,5061,50165015,1,13246.1,
2307,250,25029,25016,5061,50165015,0,13262.2,
2308,250,25029,25015,5061,50155014,1,13303.2,
2309,250,25029,25015,5061,50155014,0,13318.5,
2310,250,25029,25014,5061,50145013,1,13419.5,
2311,250,25029,25014,5061,50145013,0,13435.9,
2312,250,25029,25013,5061,501350132,1,13476.9,
2313,250,25029,25013,5061,501350132,0,13492.4,
2314,250,25029,25012,5061,50115010,1,13593.4,
2315,250,25029,25012,5061,50115010,0,13608.6,
2316,250,25029,25011,5061,50115010,1,13769.6,
2317,250,25029,25011,5061,50115010,0,13784.3,
2318,250,25029,25010,5061,50105009,1,14032.1,
2319,250,25029,25010,5061,50105009,0,14047.7,
2320,250,25029,25009,5061,50095008,1,14300.1,
2321,250,25029,25009,5061,50095008,0,14315.1,
2322,250,25030,25020,5062,50205019,1,13230.1,
2323,250,25030,25020,5062,50205019,0,13245.0,
2324,250,25030,25019,5062,50195018,1,13346.0,
2325,250,25030,25019,5062,50195018,0,13361.5,
2326,250,25030,25018,5062,50185017,1,13462.5,
2327,250,25030,25018,5062,50185017,0,13479.0,
2328,250,25030,25017,5062,50175016,1,13580.0,
2329,250,25030,25017,5062,50175016,0,13595.0,
2330,250,25030,25016,5062,50165015,1,13696.0,
2331,250,25030,25016,5062,50165015,0,13713.0,
2332,250,25030,25015,5062,50155014,1,13754.0,
2333,250,25030,25015,5062,50155014,0,13769.1,
2334,250,25030,25014,5062,50145013,1,13870.1,
2335,250,25030,25014,5062,50145013,0,13885.9,
2336,250,25030,25013,5062,501350132,1,13926.9,
2337,250,25030,25013,5062,501350132,0,13942.5,
2338,250,25030,25012,5062,50115010,1,14043.5,
2339,250,25030,25012,5062,50115010,0,14058.6,
2340,250,25030,25011,5062,50115010,1,14219.5,
2341,250,25030,25011,5062,50115010,0,14234.6,
2342,250,25030,25010,5062,50105009,1,14356.1,
2343,250,25030,25010,5062,50105009,0,14371.4,
2344,250,25031,25020,5063,50205019,1,13680.1,
2345,250,25031,25020,5063,50205019,0,13695.3,
2346,250,25031,25019,5063,50195018,1,13796.3,
2347,250,25031,25019,5063,50195018,0,13812.7,
2348,250,25031,25018,5063,50185017,1,13913.7,
2349,250,25031,25018,5063,50185017,0,13929.2,
2350,250,25031,25017,5063,50175016,1,14030.2,
2351,250,25031,25017,5063,50175016,0,14044.6,
2352,250,25031,25016,5063,50165015,1,14145.6,
2353,250,25031,25016,5063,50165015,0,14160.7,
2354,250,25031,25015,5063,50155014,1,14201.7,
2355,250,25031,25015,5063,50155014,0,14216.4,
2356,250,25031,25014,5063,50145013,1,14317.4,
2357,250,25031,25014,5063,50145013,0,14333.6,
2358,250,25031,25013,5063,501350132,1,14374.6,
2359,250,25031,25013,5063,501350132,0,14390.9,
2360,250,25032,25020,5064,50205019,1,14130.1,
2361,250,25032,25020,5064,50205019,0,14145.2,
2362,250,25032,25019,5064,50195018,1,14246.2,
2363,250,25032,25019,5064,50195018,0,14263.6,
2364,250,25032,25018,5064,50185017,1,14364.6,
2365,250,25032,25018,5064,50185017,0,14379.5,
2366,51,5101,5101,5101,51005101,1,360.11,
2367,51,5101,5101,5101,51005101,0,375.64300000000003,
2368,51,5101,5102,5101,51015102,1,416.64300000000003,
2369,51,5101,5102,5101,51015102,0,432.175,
2370,51,5101,5103,5101,51025103,1,473.175,
2371,51,5101,5103,5101,51025103,0,488.708,
2372,51,5101,5104,5101,51035104,1,589.7080000000001,
2373,51,5101,5104,5101,51035104,0,605.24,
2374,51,5101,5105,5101,51045105,1,646.24,
2375,51,5101,5105,5101,51045105,0,661.7719999999999,
2376,51,5101,5106,5101,51055106,1,702.7719999999999,
2377,51,5101,5106,5101,51055106,0,718.305,
2378,51,5101,5107,5101,51065107,1,759.305,
2379,51,5101,5107,5101,51065107,0,774.837,
2380,51,5101,5108,5101,51075108,1,815.837,
2381,51,5101,5108,5101,51075108,0,831.37,
2382,51,5101,5109,5101,51085109,1,872.37,
2383,51,5101,5109,5101,51085109,0,887.9019999999999,
2384,51,5101,5110,5101,51095110,1,928.9019999999999,
2385,51,5101,5110,5101,51095110,0,944.434,
2386,51,5101,5111,5101,51105111,1,1045.43,
2387,51,5101,5111,5101,51105111,0,1060.97,
2388,51,5101,5112,5101,51115112,1,1101.97,
2389,51,5101,5112,5101,51115112,0,1117.5,
2390,51,5101,5113,5101,51125113,1,1158.5,
2391,51,5101,5113,5101,51125113,0,1174.03,
2392,51,5101,5114,5101,51135114,1,1215.03,
2393,51,5101,5114,5101,51135114,0,1230.56,
2394,51,5101,5115,5101,51145115,1,1271.56,
2395,51,5101,5115,5101,51145115,0,1287.1,
2396,51,5101,5116,5101,51155116,1,1388.1,
2397,51,5101,5116,5101,51155116,0,1403.63,
2398,51,5101,5117,5101,51165117,1,1444.63,
2399,51,5101,5117,5101,51165117,0,1460.16,
2400,51,5101,5118,5101,51175118,1,1561.16,
2401,51,5101,5118,5101,51175118,0,1576.69,
2402,51,5101,5119,5101,51185009,1,1617.69,
2403,51,5101,5119,5101,51185009,0,1633.23,
2404,51,5101,5010,5101,50095010,1,1854.23,
2405,51,5101,5010,5101,50095010,0,1871.72,
2406,51,5101,5011,5101,50105011,1,1912.72,
2407,51,5101,5011,5101,50105011,0,1930.21,
2408,51,5101,5012,5101,50105011,1,2091.2,
2409,51,5101,5012,5101,50105011,0,2108.69,
2410,51,5101,5120,5101,50125119,1,2428.11,
2411,51,5101,5120,5101,50125119,0,2444.9,
2412,51,5101,5121,5101,51195120,1,2485.9,
2413,51,5101,5121,5101,51195120,0,2502.7,
2414,51,5101,5122,5101,51205121,1,2603.7,
2415,51,5101,5122,5101,51205121,0,2620.49,
2416,51,5101,5123,5101,51215122,1,2661.49,
2417,51,5101,5123,5101,51215122,0,2678.28,
2418,51,5101,5124,5101,51225123,1,2779.28,
2419,51,5101,5124,5101,51225123,0,2796.08,
2420,51,5101,5125,5101,51235124,1,2837.08,
2421,51,5101,5125,5101,51235124,0,2853.87,
2422,51,5101,5126,5101,51235124,1,2953.86,
2423,51,5101,5126,5101,51235124,0,2970.65,
2424,51,5102,5101,5102,51005101,1,810.11,
2425,51,5102,5101,5102,51005101,0,824.921,
2426,51,5102,5102,5102,51015102,1,865.921,
2427,51,5102,5102,5102,51015102,0,880.7310000000001,
2428,51,5102,5103,5102,51025103,1,921.7310000000001,
2429,51,5102,5103,5102,51025103,0,936.541,
2430,51,5102,5104,5102,51035104,1,1037.54,
2431,51,5102,5104,5102,51035104,0,1052.35,
2432,51,5102,5105,5102,51045105,1,1093.35,
2433,51,5102,5105,5102,51045105,0,1108.16,
2434,51,5102,5106,5102,51055106,1,1149.16,
2435,51,5102,5106,5102,51055106,0,1163.97,
2436,51,5102,5107,5102,51065107,1,1204.97,
2437,51,5102,5107,5102,51065107,0,1219.78,
2438,51,5102,5108,5102,51075108,1,1260.78,
2439,51,5102,5108,5102,51075108,0,1275.59,
2440,51,5102,5109,5102,51085109,1,1316.59,
2441,51,5102,5109,5102,51085109,0,1331.4,
2442,51,5102,5110,5102,51095110,1,1372.4,
2443,51,5102,5110,5102,51095110,0,1387.21,
2444,51,5102,5111,5102,51105111,1,1488.21,
2445,51,5102,5111,5102,51105111,0,1503.02,
2446,51,5102,5112,5102,51115112,1,1544.02,
2447,51,5102,5112,5102,51115112,0,1558.83,
2448,51,5102,5113,5102,51125113,1,1599.83,
2449,51,5102,5113,5102,51125113,0,1614.64,
2450,51,5102,5114,5102,51135114,1,1655.64,
2451,51,5102,5114,5102,51135114,0,1670.45,
2452,51,5102,5115,5102,51145115,1,1711.45,
2453,51,5102,5115,5102,51145115,0,1726.26,
2454,51,5102,5116,5102,51155116,1,1827.26,
2455,51,5102,5116,5102,51155116,0,1842.07,
2456,51,5102,5117,5102,51165117,1,1883.07,
2457,51,5102,5117,5102,51165117,0,1897.88,
2458,51,5102,5118,5102,51175118,1,1998.88,
2459,51,5102,5118,5102,51175118,0,2013.69,
2460,51,5102,5119,5102,51185009,1,2054.69,
2461,51,5102,5119,5102,51185009,0,2069.5,
2462,51,5102,5010,5102,50095010,1,2290.5,
2463,51,5102,5010,5102,50095010,0,2304.89,
2464,51,5102,5011,5102,50105011,1,2345.89,
2465,51,5102,5011,5102,50105011,0,2360.29,
2466,51,5102,5012,5102,50105011,1,2521.28,
2467,51,5102,5012,5102,50105011,0,2535.67,
2468,51,5102,5120,5102,50125119,1,2752.11,
2469,51,5102,5120,5102,50125119,0,2766.9,
2470,51,5102,5121,5102,51195120,1,2807.9,
2471,51,5102,5121,5102,51195120,0,2822.7,
2472,51,5102,5122,5102,51205121,1,2923.7,
2473,51,5102,5122,5102,51205121,0,2938.49,
2474,51,5102,5123,5102,51215122,1,2979.49,
2475,51,5102,5123,5102,51215122,0,2994.28,
2476,51,5102,5124,5102,51225123,1,3095.28,
2477,51,5102,5124,5102,51225123,0,3110.07,
2478,51,5102,5125,5102,51235124,1,3151.07,
2479,51,5102,5125,5102,51235124,0,3165.87,
2480,51,5102,5126,5102,51235124,1,3265.86,
2481,51,5102,5126,5102,51235124,0,3280.65,
2482,51,5103,5101,5103,51005101,1,1260.11,
2483,51,5103,5101,5103,51005101,0,1277.6,
2484,51,5103,5102,5103,51015102,1,1318.6,
2485,51,5103,5102,5103,51015102,0,1336.1,
2486,51,5103,5103,5103,51025103,1,1377.1,
2487,51,5103,5103,5103,51025103,0,1394.59,
2488,51,5103,5104,5103,51035104,1,1495.59,
2489,51,5103,5104,5103,51035104,0,1513.08,
2490,51,5103,5105,5103,51045105,1,1554.08,
2491,51,5103,5105,5103,51045105,0,1571.57,
2492,51,5103,5106,5103,51055106,1,1612.57,
2493,51,5103,5106,5103,51055106,0,1630.06,
2494,51,5103,5107,5103,51065107,1,1671.06,
2495,51,5103,5107,5103,51065107,0,1688.56,
2496,51,5103,5108,5103,51075108,1,1729.56,
2497,51,5103,5108,5103,51075108,0,1747.05,
2498,51,5103,5109,5103,51085109,1,1788.05,
2499,51,5103,5109,5103,51085109,0,1805.54,
2500,51,5103,5110,5103,51095110,1,1846.54,
2501,51,5103,5110,5103,51095110,0,1864.03,
2502,51,5103,5111,5103,51105111,1,1965.03,
2503,51,5103,5111,5103,51105111,0,1982.53,
2504,51,5103,5112,5103,51115112,1,2023.53,
2505,51,5103,5112,5103,51115112,0,2041.02,
2506,51,5103,5113,5103,51125113,1,2082.02,
2507,51,5103,5113,5103,51125113,0,2099.51,
2508,51,5103,5114,5103,51135114,1,2140.51,
2509,51,5103,5114,5103,51135114,0,2158.0,
2510,51,5103,5115,5103,51145115,1,2199.0,
2511,51,5103,5115,5103,51145115,0,2216.5,
2512,51,5103,5116,5103,51155116,1,2317.5,
2513,51,5103,5116,5103,51155116,0,2334.99,
2514,51,5103,5117,5103,51165117,1,2375.99,
2515,51,5103,5117,5103,51165117,0,2393.48,
2516,51,5103,5118,5103,51175118,1,2494.48,
2517,51,5103,5118,5103,51175118,0,2511.97,
2518,51,5103,5119,5103,51185009,1,2552.97,
2519,51,5103,5119,5103,51185009,0,2570.47,
2520,51,5103,5010,5103,50095010,1,2791.47,
2521,51,5103,5010,5103,50095010,0,2806.82,
2522,51,5103,5011,5103,50105011,1,2847.82,
2523,51,5103,5011,5103,50105011,0,2863.18,
2524,51,5103,5012,5103,50105011,1,3024.17,
2525,51,5103,5012,5103,50105011,0,3039.53,
2526,51,5103,5120,5103,50125119,1,3238.11,
2527,51,5103,5120,5103,50125119,0,3252.35,
2528,51,5103,5121,5103,51195120,1,3293.35,
2529,51,5103,5121,5103,51195120,0,3307.6,
2530,51,5103,5122,5103,51205121,1,3408.6,
2531,51,5103,5122,5103,51205121,0,3422.84,
2532,51,5103,5123,5103,51215122,1,3463.84,
2533,51,5103,5123,5103,51215122,0,3478.08,
2534,51,5103,5124,5103,51225123,1,3579.08,
2535,51,5103,5124,5103,51225123,0,3593.33,
2536,51,5103,5125,5103,51235124,1,3634.33,
2537,51,5103,5125,5103,51235124,0,3648.57,
2538,51,5103,5126,5103,51235124,1,3748.56,
2539,51,5103,5126,5103,51235124,0,3762.81,
2540,51,5104,5101,5104,51005101,1,1710.11,
2541,51,5104,5101,5104,51005101,0,1725.14,
2542,51,5104,5102,5104,51015102,1,1766.14,
2543,51,5104,5102,5104,51015102,0,1781.17,
2544,51,5104,5103,5104,51025103,1,1822.17,
2545,51,5104,5103,5104,51025103,0,1837.19,
2546,51,5104,5104,5104,51035104,1,1938.19,
2547,51,5104,5104,5104,51035104,0,1953.22,
2548,51,5104,5105,5104,51045105,1,1994.22,
2549,51,5104,5105,5104,51045105,0,2009.25,
2550,51,5104,5106,5104,51055106,1,2050.25,
2551,51,5104,5106,5104,51055106,0,2065.28,
2552,51,5104,5107,5104,51065107,1,2106.28,
2553,51,5104,5107,5104,51065107,0,2121.3,
2554,51,5104,5108,5104,51075108,1,2162.3,
2555,51,5104,5108,5104,51075108,0,2177.33,
2556,51,5104,5109,5104,51085109,1,2218.33,
2557,51,5104,5109,5104,51085109,0,2233.36,
2558,51,5104,5110,5104,51095110,1,2274.36,
2559,51,5104,5110,5104,51095110,0,2289.39,
2560,51,5104,5111,5104,51105111,1,2390.39,
2561,51,5104,5111,5104,51105111,0,2405.42,
2562,51,5104,5112,5104,51115112,1,2446.42,
2563,51,5104,5112,5104,51115112,0,2461.44,
2564,51,5104,5113,5104,51125113,1,2502.44,
2565,51,5104,5113,5104,51125113,0,2517.47,
2566,51,5104,5114,5104,51135114,1,2558.47,
2567,51,5104,5114,5104,51135114,0,2573.5,
2568,51,5104,5115,5104,51145115,1,2614.5,
2569,51,5104,5115,5104,51145115,0,2629.53,
2570,51,5104,5116,5104,51155116,1,2730.53,
2571,51,5104,5116,5104,51155116,0,2745.55,
2572,51,5104,5117,5104,51165117,1,2786.55,
2573,51,5104,5117,5104,51165117,0,2801.58,
2574,51,5104,5118,5104,51175118,1,2902.58,
2575,51,5104,5118,5104,51175118,0,2917.61,
2576,51,5104,5119,5104,51185009,1,2958.61,
2577,51,5104,5119,5104,51185009,0,2973.64,
2578,51,5104,5010,5104,50095010,1,3194.64,
2579,51,5104,5010,5104,50095010,0,3210.52,
2580,51,5104,5011,5104,50105011,1,3251.52,
2581,51,5104,5011,5104,50105011,0,3267.39,
2582,51,5104,5012,5104,50105011,1,3428.38,
2583,51,5104,5012,5104,50105011,0,3444.26,
2584,51,5104,5120,5104,50125119,1,3724.11,
2585,51,5104,5120,5104,50125119,0,3740.99,
2586,51,5104,5121,5104,51195120,1,3781.99,
2587,51,5104,5121,5104,51195120,0,3798.87,
2588,51,5104,5122,5104,51205121,1,3899.87,
2589,51,5104,5122,5104,51205121,0,3916.75,
2590,51,5104,5123,5104,51215122,1,3957.75,
2591,51,5104,5123,5104,51215122,0,3974.7,
2592,51,5104,5124,5104,51225123,1,4075.7,
2593,51,5104,5124,5104,51225123,0,4092.58,
2594,51,5104,5125,5104,51235124,1,4133.58,
2595,51,5104,5125,5104,51235124,0,4150.46,
2596,51,5104,5126,5104,51235124,1,4250.45,
2597,51,5104,5126,5104,51235124,0,4267.33,
2598,51,5105,5101,5105,51005101,1,2160.11,
2599,51,5105,5101,5105,51005101,0,2174.5,
2600,51,5105,5102,5105,51015102,1,2215.5,
2601,51,5105,5102,5105,51015102,0,2229.89,
2602,51,5105,5103,5105,51025103,1,2270.89,
2603,51,5105,5103,5105,51025103,0,2285.28,
2604,51,5105,5104,5105,51035104,1,2386.28,
2605,51,5105,5104,5105,51035104,0,2400.67,
2606,51,5105,5105,5105,51045105,1,2441.67,
2607,51,5105,5105,5105,51045105,0,2456.06,
2608,51,5105,5106,5105,51055106,1,2497.06,
2609,51,5105,5106,5105,51055106,0,2511.46,
2610,51,5105,5107,5105,51065107,1,2552.46,
2611,51,5105,5107,5105,51065107,0,2566.85,
2612,51,5105,5108,5105,51075108,1,2607.85,
2613,51,5105,5108,5105,51075108,0,2622.24,
2614,51,5105,5109,5105,51085109,1,2663.24,
2615,51,5105,5109,5105,51085109,0,2677.63,
2616,51,5105,5110,5105,51095110,1,2718.63,
2617,51,5105,5110,5105,51095110,0,2733.02,
2618,51,5105,5111,5105,51105111,1,2834.02,
2619,51,5105,5111,5105,51105111,0,2848.41,
2620,51,5105,5112,5105,51115112,1,2889.41,
2621,51,5105,5112,5105,51115112,0,2903.8,
2622,51,5105,5113,5105,51125113,1,2944.8,
