Line_ID	Trip_ID	Stop_ID	Vehicle_ID	Link_ID	Entering?	Arrival/Departure_time	
50	5001	5001	5001	50005001	1	180.11	
50	5001	5001	5001	50005001	0	195.642	
50	5001	5002	5001	50015002	1	296.642	
50	5001	5002	5001	50015002	0	312.175	
50	5001	5003	5001	50025003	1	413.175	
50	5001	5003	5001	50025003	0	428.707	
50	5001	5004	5001	50035004	1	529.707	
50	5001	5004	5001	50035004	0	545.24	
50	5001	5005	5001	50045005	1	586.24	
50	5001	5005	5001	50045005	0	601.772	
50	5001	5006	5001	50055006	1	702.772	
50	5001	5006	5001	50055006	0	718.304	
50	5001	5007	5001	50065007	1	759.304	
50	5001	5007	5001	50065007	0	774.837	
50	5001	5008	5001	50075008	1	875.837	
50	5001	5008	5001	50075008	0	891.369	
50	5001	5009	5001	50085009	1	1052.37	
50	5001	5009	5001	50085009	0	1067.9	
50	5001	5010	5001	50095010	1	1228.9	
50	5001	5010	5001	50095010	0	1244.43	
50	5001	5011	5001	50105011	1	1285.43	
50	5001	5011	5001	50105011	0	1300.97	
50	5001	5012	5001	50105011	1	1461.96	
50	5001	5012	5001	50105011	0	1477.49	
50	5001	5013	5001	501325013	1	1780.11	
50	5001	5013	5001	501325013	0	1794.5	
50	5001	5014	5001	50135014	1	1835.49	
50	5001	5014	5001	50135014	0	1852.98	
50	5001	5015	5001	50145015	1	1986.1	
50	5001	5015	5001	50145015	0	2003.59	
50	5001	5016	5001	50155016	1	2060.1	
50	5001	5016	5001	50155016	0	2077.59	
50	5001	5017	5001	50165017	1	2238.59	
50	5001	5017	5001	50165017	0	2256.08	
50	5001	5018	5001	50175018	1	2396.1	
50	5001	5018	5001	50175018	0	2413.59	
50	5001	5019	5001	50185019	1	2524.1	
50	5001	5019	5001	50185019	0	2541.59	
50	5001	5020	5001	50195020	1	2642.1	
50	5001	5020	5001	50195020	0	2659.59	
50	5002	5001	5002	50005001	1	630.11	
50	5002	5001	5002	50005001	0	644.92	
50	5002	5002	5002	50015002	1	745.92	
50	5002	5002	5002	50015002	0	760.73	
50	5002	5003	5002	50025003	1	861.73	
50	5002	5003	5002	50025003	0	876.54	
50	5002	5004	5002	50035004	1	977.54	
50	5002	5004	5002	50035004	0	992.351	
50	5002	5005	5002	50045005	1	1033.35	
50	5002	5005	5002	50045005	0	1048.16	
50	5002	5006	5002	50055006	1	1149.16	
50	5002	5006	5002	50055006	0	1163.97	
50	5002	5007	5002	50065007	1	1204.97	
50	5002	5007	5002	50065007	0	1219.78	
50	5002	5008	5002	50075008	1	1320.78	
50	5002	5008	5002	50075008	0	1335.59	
50	5002	5009	5002	50085009	1	1496.59	
50	5002	5009	5002	50085009	0	1511.4	
50	5002	5010	5002	50095010	1	1672.4	
50	5002	5010	5002	50095010	0	1687.21	
50	5002	5011	5002	50105011	1	1728.21	
50	5002	5011	5002	50105011	0	1743.02	
50	5002	5012	5002	50105011	1	1904.01	
50	5002	5012	5002	50105011	0	1918.82	
50	5002	5013	5002	501325013	1	2104.11	
50	5002	5013	5002	501325013	0	2119.47	
50	5002	5014	5002	50135014	1	2160.46	
50	5002	5014	5002	50135014	0	2175.49	
50	5002	5015	5002	50145015	1	2314.1	
50	5002	5015	5002	50145015	0	2329.13	
50	5002	5016	5002	50155016	1	2464.1	
50	5002	5016	5002	50155016	0	2479.13	
50	5002	5017	5002	50165017	1	2642.59	
50	5002	5017	5002	50165017	0	2657.62	
50	5002	5018	5002	50175018	1	2765.1	
50	5002	5018	5002	50175018	0	2780.13	
50	5002	5019	5002	50185019	1	2928.1	
50	5002	5019	5002	50185019	0	2943.13	
50	5002	5020	5002	50195020	1	3052.1	
50	5002	5020	5002	50195020	0	3067.13	
50	5003	5001	5003	50005001	1	1080.11	
50	5003	5001	5003	50005001	0	1097.6	
50	5003	5002	5003	50015002	1	1198.6	
50	5003	5002	5003	50015002	0	1216.09	
50	5003	5003	5003	50025003	1	1317.09	
50	5003	5003	5003	50025003	0	1334.59	
50	5003	5004	5003	50035004	1	1435.59	
50	5003	5004	5003	50035004	0	1453.08	
50	5003	5005	5003	50045005	1	1494.08	
50	5003	5005	5003	50045005	0	1511.57	
50	5003	5006	5003	50055006	1	1612.57	
50	5003	5006	5003	50055006	0	1630.06	
50	5003	5007	5003	50065007	1	1671.06	
50	5003	5007	5003	50065007	0	1688.56	
50	5003	5008	5003	50075008	1	1789.56	
50	5003	5008	5003	50075008	0	1807.05	
50	5003	5009	5003	50085009	1	1968.05	
50	5003	5009	5003	50085009	0	1985.54	
50	5003	5010	5003	50095010	1	2146.54	
50	5003	5010	5003	50095010	0	2161.57	
50	5003	5011	5003	50105011	1	2202.57	
50	5003	5011	5003	50105011	0	2217.6	
50	5003	5012	5003	50105011	1	2378.59	
50	5003	5012	5003	50105011	0	2393.61	
50	5003	5013	5003	501325013	1	2590.11	
50	5003	5013	5003	501325013	0	2605.95	
50	5003	5014	5003	50135014	1	2646.94	
50	5003	5014	5003	50135014	0	2662.3	
50	5003	5015	5003	50145015	1	2765.1	
50	5003	5015	5003	50145015	0	2780.46	
50	5003	5016	5003	50155016	1	2868.1	
50	5003	5016	5003	50155016	0	2884.42	
50	5003	5017	5003	50165017	1	3046.59	
50	5003	5017	5003	50165017	0	3062.91	
50	5003	5018	5003	50175018	1	3175.1	
50	5003	5018	5003	50175018	0	3191.42	
50	5003	5019	5003	50185019	1	3332.1	
50	5003	5019	5003	50185019	0	3348.42	
50	5003	5020	5003	50195020	1	3462.1	
50	5003	5020	5003	50195020	0	3478.42	
50	5004	5001	5004	50005001	1	1530.11	
50	5004	5001	5004	50005001	0	1545.14	
50	5004	5002	5004	50015002	1	1646.14	
50	5004	5002	5004	50015002	0	1661.17	
50	5004	5003	5004	50025003	1	1762.17	
50	5004	5003	5004	50025003	0	1777.19	
50	5004	5004	5004	50035004	1	1878.19	
50	5004	5004	5004	50035004	0	1893.22	
50	5004	5005	5004	50045005	1	1934.22	
50	5004	5005	5004	50045005	0	1949.25	
50	5004	5006	5004	50055006	1	2050.25	
50	5004	5006	5004	50055006	0	2065.28	
50	5004	5007	5004	50065007	1	2106.28	
50	5004	5007	5004	50065007	0	2121.3	
50	5004	5008	5004	50075008	1	2222.3	
50	5004	5008	5004	50075008	0	2237.33	
50	5004	5009	5004	50085009	1	2398.33	
50	5004	5009	5004	50085009	0	2413.36	
50	5004	5010	5004	50095010	1	2574.36	
50	5004	5010	5004	50095010	0	2589.68	
50	5004	5011	5004	50105011	1	2630.68	
50	5004	5011	5004	50105011	0	2645.99	
50	5004	5012	5004	50105011	1	2806.98	
50	5004	5012	5004	50105011	0	2822.3	
50	5004	5013	5004	501325013	1	3076.11	
50	5004	5013	5004	501325013	0	3093.4	
50	5004	5014	5004	50135014	1	3134.39	
50	5004	5014	5004	50135014	0	3150.26	
50	5004	5015	5004	50145015	1	3257.1	
50	5004	5015	5004	50145015	0	3272.98	
50	5004	5016	5004	50155016	1	3373.1	
50	5004	5016	5004	50155016	0	3390.89	
50	5004	5017	5004	50165017	1	3551.89	
50	5004	5017	5004	50165017	0	3569.39	
50	5004	5018	5004	50175018	1	3708.1	
50	5004	5018	5004	50175018	0	3725.89	
50	5004	5019	5004	50185019	1	3837.1	
50	5004	5019	5004	50185019	0	3854.89	
50	5004	5020	5004	50195020	1	3995.1	
50	5004	5020	5004	50195020	0	4010.98	
50	5005	5001	5005	50005001	1	1980.11	
50	5005	5001	5005	50005001	0	1994.5	
50	5005	5002	5005	50015002	1	2095.5	
50	5005	5002	5005	50015002	0	2109.89	
50	5005	5003	5005	50025003	1	2210.89	
50	5005	5003	5005	50025003	0	2225.28	
50	5005	5004	5005	50035004	1	2326.28	
50	5005	5004	5005	50035004	0	2340.67	
50	5005	5005	5005	50045005	1	2381.67	
50	5005	5005	5005	50045005	0	2396.06	
50	5005	5006	5005	50055006	1	2497.06	
50	5005	5006	5005	50055006	0	2511.46	
50	5005	5007	5005	50065007	1	2552.46	
50	5005	5007	5005	50065007	0	2566.85	
50	5005	5008	5005	50075008	1	2667.85	
50	5005	5008	5005	50075008	0	2682.24	
50	5005	5009	5005	50085009	1	2843.24	
50	5005	5009	5005	50085009	0	2857.63	
50	5005	5010	5005	50095010	1	3018.63	
50	5005	5010	5005	50095010	0	3035.42	
50	5005	5011	5005	50105011	1	3076.42	
50	5005	5011	5005	50105011	0	3093.21	
50	5005	5012	5005	50105011	1	3254.2	
50	5005	5012	5005	50105011	0	3271	
50	5005	5013	5005	501325013	1	3562.11	
50	5005	5013	5005	501325013	0	3578.99	
50	5005	5014	5005	50135014	1	3619.98	
50	5005	5014	5005	50135014	0	3635.82	
50	5005	5015	5005	50145015	1	3749.1	
50	5005	5015	5005	50145015	0	3764.94	
50	5005	5016	5005	50155016	1	3878.1	
50	5005	5016	5005	50155016	0	3893.94	
50	5005	5017	5005	50165017	1	4056.89	
50	5005	5017	5005	50165017	0	4072.73	
50	5005	5018	5005	50175018	1	4200.1	
50	5005	5018	5005	50175018	0	4215.94	
50	5005	5019	5005	50185019	1	4342.1	
50	5005	5019	5005	50185019	0	4357.94	
50	5005	5020	5005	50195020	1	4487.1	
50	5005	5020	5005	50195020	0	4502.94	
50	5006	5001	5006	50005001	1	2430.11	
50	5006	5001	5006	50005001	0	2445.43	
50	5006	5002	5006	50015002	1	2546.43	
50	5006	5002	5006	50015002	0	2561.74	
50	5006	5003	5006	50025003	1	2662.74	
50	5006	5003	5006	50025003	0	2678.06	
50	5006	5004	5006	50035004	1	2779.06	
50	5006	5004	5006	50035004	0	2794.38	
50	5006	5005	5006	50045005	1	2835.38	
50	5006	5005	5006	50045005	0	2850.7	
50	5006	5006	5006	50055006	1	2951.7	
50	5006	5006	5006	50055006	0	2967.01	
50	5006	5007	5006	50065007	1	3008.01	
50	5006	5007	5006	50065007	0	3023.33	
50	5006	5008	5006	50075008	1	3124.33	
50	5006	5008	5006	50075008	0	3139.65	
50	5006	5009	5006	50085009	1	3300.65	
50	5006	5009	5006	50085009	0	3315.96	
50	5006	5010	5006	50095010	1	3476.96	
50	5006	5010	5006	50095010	0	3491.76	
50	5006	5011	5006	50105011	1	3532.76	
50	5006	5011	5006	50105011	0	3547.55	
50	5006	5012	5006	50105011	1	3708.54	
50	5006	5012	5006	50105011	0	3723.33	
50	5006	5013	5006	501325013	1	3886.11	
50	5006	5013	5006	501325013	0	3902.51	
50	5006	5014	5006	50135014	1	3943.5	
50	5006	5014	5006	50135014	0	3960.12	
50	5006	5015	5006	50145015	1	4077.1	
50	5006	5015	5006	50145015	0	4094.14	
50	5006	5016	5006	50155016	1	4181.1	
50	5006	5016	5006	50155016	0	4199.19	
50	5006	5017	5006	50165017	1	4360.19	
50	5006	5017	5006	50165017	0	4376.85	
50	5006	5018	5006	50175018	1	4487.1	
50	5006	5018	5006	50175018	0	4504.02	
50	5006	5019	5006	50185019	1	4645.1	
50	5006	5019	5006	50185019	0	4661.89	
50	5006	5020	5006	50195020	1	4774.1	
50	5006	5020	5006	50195020	0	4790.98	
50	5007	5001	5007	50005001	1	2880.11	
50	5007	5001	5007	50005001	0	2895.47	
50	5007	5002	5007	50015002	1	2996.47	
50	5007	5002	5007	50015002	0	3011.83	
50	5007	5003	5007	50025003	1	3112.83	
50	5007	5003	5007	50025003	0	3128.19	
50	5007	5004	5007	50035004	1	3229.19	
50	5007	5004	5007	50035004	0	3244.54	
50	5007	5005	5007	50045005	1	3285.54	
50	5007	5005	5007	50045005	0	3300.9	
50	5007	5006	5007	50055006	1	3401.9	
50	5007	5006	5007	50055006	0	3417.26	
50	5007	5007	5007	50065007	1	3458.26	
50	5007	5007	5007	50065007	0	3473.62	
50	5007	5008	5007	50075008	1	3574.62	
50	5007	5008	5007	50075008	0	3589.98	
50	5007	5009	5007	50085009	1	3750.98	
50	5007	5009	5007	50085009	0	3766.34	
50	5007	5010	5007	50095010	1	3927.34	
50	5007	5010	5007	50095010	0	3945.36	
50	5007	5011	5007	50105011	1	3986.36	
50	5007	5011	5007	50105011	0	4003.42	
50	5007	5012	5007	50105011	1	4164.41	
50	5007	5012	5007	50105011	0	4180.79	
50	5007	5013	5007	501325013	1	4372.11	
50	5007	5013	5007	501325013	0	4386.89	
50	5007	5014	5007	50135014	1	4427.88	
50	5007	5014	5007	50135014	0	4444.11	
50	5007	5015	5007	50145015	1	4569.1	
50	5007	5015	5007	50145015	0	4585.32	
50	5007	5016	5007	50155016	1	4686.1	
50	5007	5016	5007	50155016	0	4706.01	
50	5007	5017	5007	50165017	1	4867.01	
50	5007	5017	5007	50165017	0	4884.7	
50	5007	5018	5007	50175018	1	5020.1	
50	5007	5018	5007	50175018	0	5038.97	
50	5007	5019	5007	50185019	1	5150.1	
50	5007	5019	5007	50185019	0	5168.9	
50	5007	5020	5007	50195020	1	5307.1	
50	5007	5020	5007	50195020	0	5325.95	
50	5008	5001	5008	50005001	1	3330.11	
50	5008	5001	5008	50005001	0	3346.9	
50	5008	5002	5008	50015002	1	3447.9	
50	5008	5002	5008	50015002	0	3464.7	
50	5008	5003	5008	50025003	1	3565.7	
50	5008	5003	5008	50025003	0	3582.49	
50	5008	5004	5008	50035004	1	3683.49	
50	5008	5004	5008	50035004	0	3700.28	
50	5008	5005	5008	50045005	1	3741.28	
50	5008	5005	5008	50045005	0	3758.08	
50	5008	5006	5008	50055006	1	3859.08	
50	5008	5006	5008	50055006	0	3876.38	
50	5008	5007	5008	50065007	1	3917.38	
50	5008	5007	5008	50065007	0	3934.17	
50	5008	5008	5008	50075008	1	4035.17	
50	5008	5008	5008	50075008	0	4053.84	
50	5008	5009	5008	50085009	1	4214.84	
50	5008	5009	5008	50085009	0	4232.7	
50	5008	5010	5008	50095010	1	4393.7	
50	5008	5010	5008	50095010	0	4414.57	
50	5008	5011	5008	50105011	1	4455.57	
50	5008	5011	5008	50105011	0	4471.79	
50	5008	5012	5008	50105011	1	4632.78	
50	5008	5012	5008	50105011	0	4647.17	
50	5008	5013	5008	501325013	1	4858.11	
50	5008	5013	5008	501325013	0	4874.88	
50	5008	5014	5008	50135014	1	4915.87	
50	5008	5014	5008	50135014	0	4932.5	
50	5008	5015	5008	50145015	1	5061.1	
50	5008	5015	5008	50145015	0	5077.86	
50	5008	5016	5008	50155016	1	5191.1	
50	5008	5016	5008	50155016	0	5210.68	
50	5008	5017	5008	50165017	1	5372.01	
50	5008	5017	5008	50165017	0	5388.73	
50	5008	5018	5008	50175018	1	5512.1	
50	5008	5018	5008	50175018	0	5529.2	
50	5008	5019	5008	50185019	1	5655.1	
50	5008	5019	5008	50185019	0	5672.01	
50	5008	5020	5008	50195020	1	5799.1	
50	5008	5020	5008	50195020	0	5815.76	
50	5009	5001	5009	50005001	1	3780.11	
50	5009	5001	5009	50005001	0	3797.52	
50	5009	5002	5009	50015002	1	3898.52	
50	5009	5002	5009	50015002	0	3917.18	
50	5009	5003	5009	50025003	1	4018.18	
50	5009	5003	5009	50025003	0	4035.49	
50	5009	5004	5009	50035004	1	4136.49	
50	5009	5004	5009	50035004	0	4154.55	
50	5009	5005	5009	50045005	1	4195.55	
50	5009	5005	5009	50045005	0	4212.37	
50	5009	5006	5009	50055006	1	4313.37	
50	5009	5006	5009	50055006	0	4331.49	
50	5009	5007	5009	50065007	1	4372.49	
50	5009	5007	5009	50065007	0	4389.22	
50	5009	5008	5009	50075008	1	4490.22	
50	5009	5008	5009	50075008	0	4509.54	
50	5009	5009	5009	50085009	1	4670.54	
50	5009	5009	5009	50085009	0	4688.36	
50	5009	5010	5009	50095010	1	4849.36	
50	5009	5010	5009	50095010	0	4868.19	
50	5009	5011	5009	50105011	1	4909.19	
50	5009	5011	5009	50105011	0	4925.28	
50	5009	5012	5009	50105011	1	5086.27	
50	5009	5012	5009	50105011	0	5103.28	
50	5009	5013	5009	501325013	1	5344.11	
50	5009	5013	5009	501325013	0	5362.48	
50	5009	5014	5009	50135014	1	5403.47	
50	5009	5014	5009	50135014	0	5418.47	
50	5009	5015	5009	50145015	1	5553.1	
50	5009	5015	5009	50145015	0	5567.66	
50	5009	5016	5009	50155016	1	5696.1	
50	5009	5016	5009	50155016	0	5713.77	
50	5009	5017	5009	50165017	1	5877.01	
50	5009	5017	5009	50165017	0	5891.57	
50	5009	5018	5009	50175018	1	6004.1	
50	5009	5018	5009	50175018	0	6019.08	
50	5009	5019	5009	50185019	1	6160.1	
50	5009	5019	5009	50185019	0	6175.25	
50	5009	5020	5009	50195020	1	6291.1	
50	5009	5020	5009	50195020	0	6306.06	
50	5010	5001	5010	50005001	1	4230.11	
50	5010	5001	5010	50005001	0	4247.5	
50	5010	5002	5010	50015002	1	4348.5	
50	5010	5002	5010	50015002	0	4368.17	
50	5010	5003	5010	50025003	1	4469.17	
50	5010	5003	5010	50025003	0	4486.93	
50	5010	5004	5010	50035004	1	4587.93	
50	5010	5004	5010	50035004	0	4604.92	
50	5010	5005	5010	50045005	1	4645.92	
50	5010	5005	5010	50045005	0	4661.79	
50	5010	5006	5010	50055006	1	4762.79	
50	5010	5006	5010	50055006	0	4780.33	
50	5010	5007	5010	50065007	1	4821.33	
50	5010	5007	5010	50065007	0	4836.92	
50	5010	5008	5010	50075008	1	4937.92	
50	5010	5008	5010	50075008	0	4956.78	
50	5010	5009	5010	50085009	1	5117.78	
50	5010	5009	5010	50085009	0	5135.81	
50	5010	5010	5010	50095010	1	5296.81	
50	5010	5010	5010	50095010	0	5315.73	
50	5010	5011	5010	50105011	1	5356.73	
50	5010	5011	5010	50105011	0	5375.74	
50	5010	5012	5010	50105011	1	5536.73	
50	5010	5012	5010	50105011	0	5552.21	
50	5010	5013	5010	501325013	1	5830.11	
50	5010	5013	5010	501325013	0	5846.3	
50	5010	5014	5010	50135014	1	5887.29	
50	5010	5014	5010	50135014	0	5903.01	
50	5010	5015	5010	50145015	1	6004.1	
50	5010	5015	5010	50145015	0	6019.04	
50	5010	5016	5010	50155016	1	6100.1	
50	5010	5016	5010	50155016	0	6118.06	
50	5010	5017	5010	50165017	1	6281.01	
50	5010	5017	5010	50165017	0	6297.18	
50	5010	5018	5010	50175018	1	6414.1	
50	5010	5018	5010	50175018	0	6430.32	
50	5010	5019	5010	50185019	1	6564.1	
50	5010	5019	5010	50185019	0	6580.27	
50	5010	5020	5010	50195020	1	6701.1	
50	5010	5020	5010	50195020	0	6717.27	
50	5011	5001	5011	50005001	1	4680.11	
50	5011	5001	5011	50005001	0	4697.8	
50	5011	5002	5011	50015002	1	4798.8	
50	5011	5002	5011	50015002	0	4819.37	
50	5011	5003	5011	50025003	1	4920.37	
50	5011	5003	5011	50025003	0	4937.6	
50	5011	5004	5011	50035004	1	5038.6	
50	5011	5004	5011	50035004	0	5056.16	
50	5011	5005	5011	50045005	1	5097.16	
50	5011	5005	5011	50045005	0	5113.46	
50	5011	5006	5011	50055006	1	5214.46	
50	5011	5006	5011	50055006	0	5232.62	
50	5011	5007	5011	50065007	1	5273.62	
50	5011	5007	5011	50065007	0	5289.71	
50	5011	5008	5011	50075008	1	5390.71	
50	5011	5008	5011	50075008	0	5408.94	
50	5011	5009	5011	50085009	1	5569.94	
50	5011	5009	5011	50085009	0	5587.37	
50	5011	5010	5011	50095010	1	5748.37	
50	5011	5010	5011	50095010	0	5768.48	
50	5011	5011	5011	50105011	1	5809.48	
50	5011	5011	5011	50105011	0	5830.61	
50	5011	5012	5011	50105011	1	5991.6	
50	5011	5012	5011	50105011	0	6008.86	
50	5011	5013	5011	501325013	1	6316.11	
50	5011	5013	5011	501325013	0	6334.06	
50	5011	5014	5011	50135014	1	6375.05	
50	5011	5014	5011	50135014	0	6390.33	
50	5011	5015	5011	50145015	1	6496.1	
50	5011	5015	5011	50145015	0	6511.17	
50	5011	5016	5011	50155016	1	6605.1	
50	5011	5016	5011	50155016	0	6622.19	
50	5011	5017	5011	50165017	1	6786.01	
50	5011	5017	5011	50165017	0	6800.72	
50	5011	5018	5011	50175018	1	6906.1	
50	5011	5018	5011	50175018	0	6921.52	
50	5011	5019	5011	50185019	1	7069.1	
50	5011	5019	5011	50185019	0	7084.97	
50	5011	5020	5011	50195020	1	7193.1	
50	5011	5020	5011	50195020	0	7208.34	
50	5012	5001	5012	50005001	1	5130.11	
50	5012	5001	5012	50005001	0	5148.73	
50	5012	5002	5012	50015002	1	5249.73	
50	5012	5002	5012	50015002	0	5271.64	
50	5012	5003	5012	50025003	1	5372.64	
50	5012	5003	5012	50025003	0	5390.75	
50	5012	5004	5012	50035004	1	5491.75	
50	5012	5004	5012	50035004	0	5509.52	
50	5012	5005	5012	50045005	1	5550.52	
50	5012	5005	5012	50045005	0	5567.83	
50	5012	5006	5012	50055006	1	5668.83	
50	5012	5006	5012	50055006	0	5687.53	
50	5012	5007	5012	50065007	1	5728.53	
50	5012	5007	5012	50065007	0	5745.88	
50	5012	5008	5012	50075008	1	5846.88	
50	5012	5008	5012	50075008	0	5866.79	
50	5012	5009	5012	50085009	1	6027.79	
50	5012	5009	5012	50085009	0	6046.32	
50	5012	5010	5012	50095010	1	6207.32	
50	5012	5010	5012	50095010	0	6228.65	
50	5012	5011	5012	50105011	1	6269.65	
50	5012	5011	5012	50105011	0	6289.04	
50	5012	5012	5012	50105011	1	6450.03	
50	5012	5012	5012	50105011	0	6466.52	
50	5012	5013	5012	501325013	1	6640.11	
50	5012	5013	5012	501325013	0	6656.85	
50	5012	5014	5012	50135014	1	6697.84	
50	5012	5014	5012	50135014	0	6715.36	
50	5012	5015	5012	50145015	1	6824.1	
50	5012	5015	5012	50145015	0	6841.16	
50	5012	5016	5012	50155016	1	6908.1	
50	5012	5016	5012	50155016	0	6927.12	
50	5012	5017	5012	50165017	1	7089.01	
50	5012	5017	5012	50165017	0	7106.22	
50	5012	5018	5012	50175018	1	7234.1	
50	5012	5018	5012	50175018	0	7251.52	
50	5012	5019	5012	50185019	1	7372.1	
50	5012	5019	5012	50185019	0	7389.42	
50	5012	5020	5012	50195020	1	7521.1	
50	5012	5020	5012	50195020	0	7538.65	
50	5013	5001	5013	50005001	1	5580.11	
50	5013	5001	5013	50005001	0	5596.42	
50	5013	5002	5013	50015002	1	5697.42	
50	5013	5002	5013	50015002	0	5717.53	
50	5013	5003	5013	50025003	1	5818.53	
50	5013	5003	5013	50025003	0	5834.54	
50	5013	5004	5013	50035004	1	5935.54	
50	5013	5004	5013	50035004	0	5951.78	
50	5013	5005	5013	50045005	1	5992.78	
50	5013	5005	5013	50045005	0	6007.76	
50	5013	5006	5013	50055006	1	6108.76	
50	5013	5006	5013	50055006	0	6125.26	
50	5013	5007	5013	50065007	1	6166.26	
50	5013	5007	5013	50065007	0	6181.69	
50	5013	5008	5013	50075008	1	6282.69	
50	5013	5008	5013	50075008	0	6300.85	
50	5013	5009	5013	50085009	1	6461.85	
50	5013	5009	5013	50085009	0	6479.36	
50	5013	5010	5013	50095010	1	6640.36	
50	5013	5010	5013	50095010	0	6660.25	
50	5013	5011	5013	50105011	1	6701.25	
50	5013	5011	5013	50105011	0	6720.18	
50	5013	5012	5013	50105011	1	6881.17	
50	5013	5012	5013	50105011	0	6897.75	
50	5013	5013	5013	501325013	1	7126.11	
50	5013	5013	5013	501325013	0	7142.77	
50	5013	5014	5013	50135014	1	7183.76	
50	5013	5014	5013	50135014	0	7198	
50	5013	5015	5013	50145015	1	7316.1	
50	5013	5015	5013	50145015	0	7330.29	
50	5013	5016	5013	50155016	1	7413.1	
50	5013	5016	5013	50155016	0	7431.24	
50	5013	5017	5013	50165017	1	7594.01	
50	5013	5017	5013	50165017	0	7611.33	
50	5013	5018	5013	50175018	1	7726.1	
50	5013	5018	5013	50175018	0	7743.42	
50	5013	5019	5013	50185019	1	7877.1	
50	5013	5019	5013	50185019	0	7894.42	
50	5013	5020	5013	50195020	1	8013.1	
50	5013	5020	5013	50195020	0	8030.42	
50	5014	5001	5014	50005001	1	6030.11	
50	5014	5001	5014	50005001	0	6050	
50	5014	5002	5014	50015002	1	6151	
50	5014	5002	5014	50015002	0	6173.17	
50	5014	5003	5014	50025003	1	6274.17	
50	5014	5003	5014	50025003	0	6293.58	
50	5014	5004	5014	50035004	1	6394.58	
50	5014	5004	5014	50035004	0	6414.1	
50	5014	5005	5014	50045005	1	6455.1	
50	5014	5005	5014	50045005	0	6473.66	
50	5014	5006	5014	50055006	1	6574.66	
50	5014	5006	5014	50055006	0	6594.91	
50	5014	5007	5014	50065007	1	6635.91	
50	5014	5007	5014	50065007	0	6653.98	
50	5014	5008	5014	50075008	1	6754.98	
50	5014	5008	5014	50075008	0	6775.62	
50	5014	5009	5014	50085009	1	6936.62	
50	5014	5009	5014	50085009	0	6957.34	
50	5014	5010	5014	50095010	1	7118.34	
50	5014	5010	5014	50095010	0	7136.05	
50	5014	5011	5014	50105011	1	7177.05	
50	5014	5011	5014	50105011	0	7193.52	
50	5014	5012	5014	50105011	1	7354.51	
50	5014	5012	5014	50105011	0	7369.2	
50	5014	5013	5014	501325013	1	7612.11	
50	5014	5013	5014	501325013	0	7628.71	
50	5014	5014	5014	50135014	1	7669.7	
50	5014	5014	5014	50135014	0	7686.05	
50	5014	5015	5014	50145015	1	7808.1	
50	5014	5015	5014	50145015	0	7823.77	
50	5014	5016	5014	50155016	1	7918.1	
50	5014	5016	5014	50155016	0	7935.27	
50	5014	5017	5014	50165017	1	8099.01	
50	5014	5017	5014	50165017	0	8114.63	
50	5014	5018	5014	50175018	1	8218.1	
50	5014	5018	5014	50175018	0	8234.49	
50	5014	5019	5014	50185019	1	8382.1	
50	5014	5019	5014	50185019	0	8398.27	
50	5014	5020	5014	50195020	1	8505.1	
50	5014	5020	5014	50195020	0	8521.07	
50	5015	5001	5015	50005001	1	6480.11	
50	5015	5001	5015	50005001	0	6496.33	
50	5015	5002	5015	50015002	1	6597.33	
50	5015	5002	5015	50015002	0	6616.55	
50	5015	5003	5015	50025003	1	6717.55	
50	5015	5003	5015	50025003	0	6733.78	
50	5015	5004	5015	50035004	1	6834.78	
50	5015	5004	5015	50035004	0	6851	
50	5015	5005	5015	50045005	1	6892	
50	5015	5005	5015	50045005	0	6908.22	
50	5015	5006	5015	50055006	1	7009.22	
50	5015	5006	5015	50055006	0	7025.45	
50	5015	5007	5015	50065007	1	7066.45	
50	5015	5007	5015	50065007	0	7082.67	
50	5015	5008	5015	50075008	1	7183.67	
50	5015	5008	5015	50075008	0	7200.06	
50	5015	5009	5015	50085009	1	7361.06	
50	5015	5009	5015	50085009	0	7377.28	
50	5015	5010	5015	50095010	1	7538.28	
50	5015	5010	5015	50095010	0	7559.04	
50	5015	5011	5015	50105011	1	7600.04	
50	5015	5011	5015	50105011	0	7617.89	
50	5015	5012	5015	50105011	1	7778.88	
50	5015	5012	5015	50105011	0	7793.72	
50	5015	5013	5015	501325013	1	8098.11	
50	5015	5013	5015	501325013	0	8115.58	
50	5015	5014	5015	50135014	1	8156.57	
50	5015	5014	5015	50135014	0	8172.32	
50	5015	5015	5015	50145015	1	8300.1	
50	5015	5015	5015	50145015	0	8315.85	
50	5015	5016	5015	50155016	1	8423.1	
50	5015	5016	5015	50155016	0	8439.5	
50	5015	5017	5015	50165017	1	8604.01	
50	5015	5017	5015	50165017	0	8619.76	
50	5015	5018	5015	50175018	1	8751.1	
50	5015	5018	5015	50175018	0	8766.85	
50	5015	5019	5015	50185019	1	8887.1	
50	5015	5019	5015	50185019	0	8902.85	
50	5015	5020	5015	50195020	1	9038.1	
50	5015	5020	5015	50195020	0	9053.85	
50	5016	5001	5016	50005001	1	6930.11	
50	5016	5001	5016	50005001	0	6947.95	
50	5016	5002	5016	50015002	1	7048.95	
50	5016	5002	5016	50015002	0	7069.5	
50	5016	5003	5016	50025003	1	7170.5	
50	5016	5003	5016	50025003	0	7188.02	
50	5016	5004	5016	50035004	1	7289.02	
50	5016	5004	5016	50035004	0	7306.88	
