,Line_ID,Trip_ID,Vehicle_ID,Stop_ID,Stop_name,Entering_time,Scheduled_arrival_time,Dwell_time,Lateness,Exit_time,Riding_time,Riding_pass_time,Time_since_arrival,Time_since_departure,Nr_alighting_pass,Nr_boarding_pass,On-board_occupancy,Nr_waiting,Total_waiting_time,Holding_time,Unnamed: 20
0,50,5001,5001,5001,Isolatorweg,180.11,180,15.5324,0.11,195.642,0.0,0.0,0.0,450.0,0,0,0,0,0.0,-1.06581e-14,
1,50,5002,5002,5001,Isolatorweg,630.11,630,14.8102,0.11,644.92,0.0,0.0,450.0,449.278,0,0,0,0,0.0,3.1974400000000005e-14,
2,50,5003,5003,5001,Isolatorweg,1080.11,1080,17.4923,0.11,1097.6,0.0,0.0,450.0,452.68199999999996,0,0,0,0,0.0,2.8421699999999997e-14,
3,50,5004,5004,5001,Isolatorweg,1530.11,1530,15.0278,0.11,1545.14,0.0,0.0,450.0,447.535,0,0,0,0,0.0,3.1974400000000005e-14,
4,50,5005,5005,5001,Isolatorweg,1980.11,1980,14.3909,0.11,1994.5,0.0,0.0,450.0,449.36300000000006,0,0,0,0,0.0,-2.4869e-14,
5,50,5006,5006,5001,Isolatorweg,2430.11,2430,15.3172,0.11,2445.43,0.0,0.0,450.0,450.926,0,0,0,0,0.0,1.1368699999999998e-13,
6,50,5007,5007,5001,Isolatorweg,2880.11,2880,15.3585,0.11,2895.47,0.0,0.0,450.0,450.041,0,0,0,0,0.0,1.84741e-13,
7,50,5008,5008,5001,Isolatorweg,3330.11,3330,16.7932,0.11,3346.9,0.0,0.0,450.0,451.435,0,0,0,0,0.0,8.526510000000001e-14,
8,50,5009,5009,5001,Isolatorweg,3780.11,3780,17.4111,0.11,3797.52,0.0,0.0,450.0,450.61800000000005,0,23,23,0,5175.0,-1.59872e-13,
9,50,5010,5010,5001,Isolatorweg,4230.11,4230,17.3941,0.11,4247.5,0.0,0.0,450.0,449.983,0,39,39,0,8775.0,-1.95399e-13,
10,50,5011,5011,5001,Isolatorweg,4680.11,4680,17.686,0.11,4697.8,0.0,0.0,450.0,450.292,0,38,38,0,8550.0,2.1316300000000001e-13,
11,50,5012,5012,5001,Isolatorweg,5130.11,5130,18.62,0.11,5148.73,0.0,0.0,450.0,450.934,0,38,38,0,8550.0,-1.52767e-13,
12,50,5013,5013,5001,Isolatorweg,5580.11,5580,16.3113,0.11,5596.42,0.0,0.0,450.0,447.691,0,31,31,0,6975.0,-4.0500900000000004e-13,
13,50,5014,5014,5001,Isolatorweg,6030.11,6030,19.8882,0.11,6050.0,0.0,0.0,450.0,453.577,0,39,39,0,8775.0,-2.8421699999999997e-14,
14,50,5015,5015,5001,Isolatorweg,6480.11,6480,16.2245,0.11,6496.33,0.0,0.0,450.0,446.336,0,39,39,0,8775.0,-3.69482e-13,
15,50,5016,5016,5001,Isolatorweg,6930.11,6930,17.8411,0.11,6947.95,0.0,0.0,450.0,451.61699999999996,0,34,34,0,7650.0,3.97904e-13,
16,50,5017,5017,5001,Isolatorweg,7380.11,7380,17.9719,0.11,7398.08,0.0,0.0,450.0,450.131,0,27,27,0,6075.0,2.91323e-13,
17,50,5018,5018,5001,Isolatorweg,7830.11,7830,15.2281,0.11,7845.34,0.0,0.0,450.0,447.256,0,24,24,0,5400.0,-4.3520699999999995e-13,
18,50,5019,5019,5001,Isolatorweg,8280.11,8280,16.3964,0.11,8296.51,0.0,0.0,450.0,451.168,0,24,24,0,5400.0,-3.4106100000000003e-13,
19,50,5020,5020,5001,Isolatorweg,8730.11,8730,17.0589,0.11,8747.17,0.0,0.0,450.0,450.663,0,45,45,0,10125.0,5.32907e-13,
20,50,5021,5021,5001,Isolatorweg,9180.11,9180,17.5731,0.11,9197.68,0.0,0.0,450.0,450.514,0,43,43,0,9675.0,-7.35412e-13,
21,50,5022,5022,5001,Isolatorweg,9630.11,9630,17.1067,0.11,9647.22,0.0,0.0,450.0,449.534,0,41,41,0,9225.0,-5.08038e-13,
22,50,5023,5023,5001,Isolatorweg,10080.1,10080,16.5414,0.11,10096.7,0.0,0.0,450.0,449.435,0,32,32,0,7200.0,7.709390000000001e-13,
23,50,5024,5024,5001,Isolatorweg,10530.1,10530,18.7729,0.11,10548.9,0.0,0.0,450.0,452.23199999999997,0,39,39,0,8775.0,1.20792e-13,
24,50,5025,5025,5001,Isolatorweg,10980.1,10980,15.2185,0.11,10995.3,0.0,0.0,450.0,446.44599999999997,0,14,14,0,3150.0,2.70006e-13,
25,50,5026,5026,5001,Isolatorweg,11430.1,11430,16.3184,0.11,11446.4,0.0,0.0,450.0,451.1,0,0,0,0,0.0,-4.2632600000000003e-13,
26,50,5027,5027,5001,Isolatorweg,11880.1,11880,14.1922,0.11,11894.3,0.0,0.0,450.0,447.874,0,0,0,0,0.0,3.85469e-13,
27,50,5028,5028,5001,Isolatorweg,12330.1,12330,16.266,0.11,12346.4,0.0,0.0,450.0,452.074,0,0,0,0,0.0,-6.92779e-13,
28,50,5029,5029,5001,Isolatorweg,12780.1,12780,15.383,0.11,12795.5,0.0,0.0,450.0,449.11699999999996,0,0,0,0,0.0,-5.861979999999999e-13,
29,50,5030,5030,5001,Isolatorweg,13230.1,13230,16.7958,0.11,13246.9,0.0,0.0,450.0,451.413,0,0,0,0,0.0,-1.35003e-13,
30,50,5031,5031,5001,Isolatorweg,13680.1,13680,15.7526,0.11,13695.9,0.0,0.0,450.0,448.957,0,0,0,0,0.0,1.38556e-13,
31,50,5032,5032,5001,Isolatorweg,14130.1,14130,14.3428,0.11,14144.5,0.0,0.0,450.0,448.59,0,0,0,0,0.0,-4.3520699999999995e-13,
32,50,5001,5001,5002,Station_Sloterdijk,296.642,300,15.5324,-3.35759,312.175,101.0,0.0,0.0,312.175,0,0,0,0,0.0,-1.06581e-14,
33,50,5002,5002,5002,Station_Sloterdijk,745.92,750,14.8102,-4.07984,760.73,101.0,0.0,449.278,448.556,0,0,0,0,0.0,3.1974400000000005e-14,
34,50,5003,5003,5002,Station_Sloterdijk,1198.6,1200,17.4923,-1.39765,1216.09,101.0,0.0,452.68199999999996,455.36400000000003,0,0,0,0,0.0,2.8421699999999997e-14,
35,50,5004,5004,5002,Station_Sloterdijk,1646.14,1650,15.0278,-3.8622199999999998,1661.17,101.0,0.0,447.535,445.07099999999997,0,0,0,0,0.0,3.1974400000000005e-14,
36,50,5005,5005,5002,Station_Sloterdijk,2095.5,2100,14.3909,-4.49912,2109.89,101.0,0.0,449.36300000000006,448.726,0,0,0,0,0.0,-2.4869e-14,
37,50,5006,5006,5002,Station_Sloterdijk,2546.43,2550,15.3172,-3.57281,2561.74,101.0,0.0,450.926,451.853,0,0,0,0,0.0,1.1368699999999998e-13,
38,50,5007,5007,5002,Station_Sloterdijk,2996.47,3000,15.3585,-3.5315,3011.83,101.0,0.0,450.041,450.083,0,0,0,0,0.0,1.84741e-13,
39,50,5008,5008,5002,Station_Sloterdijk,3447.9,3450,16.7932,-2.0968,3464.7,101.0,0.0,451.435,452.869,0,0,0,0,0.0,8.526510000000001e-14,
40,50,5009,5009,5002,Station_Sloterdijk,3898.52,3900,18.6616,-1.4789299999999999,3917.18,101.0,2323.0,450.61800000000005,452.486,6,38,55,0,8561.74,-1.1013399999999999e-13,
41,50,5010,5010,5002,Station_Sloterdijk,4348.5,4350,19.6618,-1.4958799999999999,4368.17,101.0,3939.0,449.983,450.983,8,68,99,0,15299.4,2.3803200000000004e-13,
42,50,5011,5011,5002,Station_Sloterdijk,4798.8,4800,20.5788,-1.20401,4819.37,101.0,3838.0,450.292,451.209,15,72,95,0,16210.5,3.94351e-13,
43,50,5012,5012,5002,Station_Sloterdijk,5249.73,5250,21.913,-0.270015,5271.64,101.0,3838.0,450.934,452.26800000000003,15,78,101,0,17586.4,6.75016e-14,
44,50,5013,5013,5002,Station_Sloterdijk,5697.42,5700,20.1046,-2.5787400000000003,5717.53,101.0,3131.0,447.691,445.88300000000004,11,81,101,0,18131.5,-8.17124e-14,
45,50,5014,5014,5002,Station_Sloterdijk,6151.0,6150,22.1724,0.99825,6173.17,101.0,3939.0,453.577,455.645,18,62,83,0,14060.9,1.27898e-13,
46,50,5015,5015,5002,Station_Sloterdijk,6597.33,6600,19.2166,-2.66552,6616.55,101.0,3939.0,446.336,443.38,15,79,103,0,17630.3,-4.1922e-13,
47,50,5016,5016,5002,Station_Sloterdijk,7048.95,7050,20.5506,-1.0488899999999999,7069.5,101.0,3434.0,451.61699999999996,452.95099999999996,9,69,94,0,15580.8,-4.2277299999999994e-13,
48,50,5017,5017,5002,Station_Sloterdijk,7499.08,7500,22.7241,-0.918099,7521.81,101.0,2727.0,450.131,452.30400000000003,10,92,109,0,20706.0,1.95399e-13,
49,50,5018,5018,5002,Station_Sloterdijk,7946.34,7950,18.070999999999998,-3.6619,7964.41,101.0,2424.0,447.256,442.603,9,61,76,0,13641.3,2.7355900000000003e-13,
50,50,5019,5019,5002,Station_Sloterdijk,8397.51,8400,20.9242,-2.49361,8418.43,101.0,2424.0,451.168,454.02099999999996,12,87,99,0,19625.8,2.52243e-13,
51,50,5020,5020,5002,Station_Sloterdijk,8848.17,8850,18.7345,-1.8311099999999998,8866.9,101.0,4545.0,450.663,448.473,13,62,94,0,13970.5,7.673859999999999e-13,
52,50,5021,5021,5002,Station_Sloterdijk,9298.68,9300,21.6665,-1.31692,9320.35,101.0,4343.0,450.514,453.44599999999997,15,95,123,0,21399.4,-4.36984e-13,
53,50,5022,5022,5002,Station_Sloterdijk,9748.22,9750,20.7499,-1.7832599999999998,9768.97,101.0,4141.0,449.534,448.61699999999996,17,85,109,0,19105.2,1.77636e-13,
54,50,5023,5023,5002,Station_Sloterdijk,10197.7,10200,20.0679,-2.34865,10217.7,101.0,3232.0,449.435,448.75300000000004,11,78,99,0,17527.9,7.63833e-13,
55,50,5024,5024,5002,Station_Sloterdijk,10649.9,10650,21.3907,-0.117066,10671.3,101.0,3939.0,452.23199999999997,453.55400000000003,10,72,101,0,16280.3,1.1013399999999999e-13,
56,50,5025,5025,5002,Station_Sloterdijk,11096.3,11100,15.9354,-3.6714900000000004,11112.3,101.0,1414.0,446.44599999999997,440.99,6,21,29,0,4687.68,-7.940319999999999e-13,
57,50,5026,5026,5002,Station_Sloterdijk,11547.4,11550,16.3184,-2.57155,11563.7,101.0,0.0,451.1,451.483,0,0,0,0,0.0,-4.2632600000000003e-13,
58,50,5027,5027,5002,Station_Sloterdijk,11995.3,12000,14.1922,-4.69785,12009.5,101.0,0.0,447.874,445.74699999999996,0,0,0,0,0.0,3.85469e-13,
59,50,5028,5028,5002,Station_Sloterdijk,12447.4,12450,16.266,-2.62404,12463.6,101.0,0.0,452.074,454.148,0,0,0,0,0.0,-6.92779e-13,
60,50,5029,5029,5002,Station_Sloterdijk,12896.5,12900,15.383,-3.50704,12911.9,101.0,0.0,449.11699999999996,448.23400000000004,0,0,0,0,0.0,-5.861979999999999e-13,
61,50,5030,5030,5002,Station_Sloterdijk,13347.9,13350,16.7958,-2.09419,13364.7,101.0,0.0,451.413,452.82599999999996,0,0,0,0,0.0,-1.35003e-13,
62,50,5031,5031,5002,Station_Sloterdijk,13796.9,13800,15.7526,-3.1373599999999997,13812.6,101.0,0.0,448.957,447.914,0,0,0,0,0.0,1.38556e-13,
63,50,5032,5032,5002,Station_Sloterdijk,14245.5,14250,14.3428,-4.54716,14259.8,101.0,0.0,448.59,447.18,0,0,0,0,0.0,-4.3520699999999995e-13,
64,50,5001,5001,5003,Burg_De_Vlugtlaan,413.175,420,15.5324,-6.825189999999999,428.707,101.0,0.0,0.0,428.707,0,0,0,0,0.0,-1.06581e-14,
65,50,5002,5002,5003,Burg_De_Vlugtlaan,861.73,870,14.8102,-8.269680000000001,876.54,101.0,0.0,448.556,447.833,0,0,0,0,0.0,3.1974400000000005e-14,
66,50,5003,5003,5003,Burg_De_Vlugtlaan,1317.09,1320,17.4923,-2.9053,1334.59,101.0,0.0,455.36400000000003,458.04699999999997,0,0,0,0,0.0,2.8421699999999997e-14,
67,50,5004,5004,5003,Burg_De_Vlugtlaan,1762.17,1770,15.0278,-7.83443,1777.19,101.0,0.0,445.07099999999997,442.606,0,0,0,0,0.0,3.1974400000000005e-14,
68,50,5005,5005,5003,Burg_De_Vlugtlaan,2210.89,2220,14.3909,-9.10825,2225.28,101.0,0.0,448.726,448.089,0,0,0,0,0.0,-2.4869e-14,
69,50,5006,5006,5003,Burg_De_Vlugtlaan,2662.74,2670,15.3172,-7.25563,2678.06,101.0,0.0,451.853,452.779,0,0,0,0,0.0,1.1368699999999998e-13,
70,50,5007,5007,5003,Burg_De_Vlugtlaan,3112.83,3120,15.3585,-7.172999999999999,3128.19,101.0,0.0,450.083,450.124,0,0,0,0,0.0,1.84741e-13,
71,50,5008,5008,5003,Burg_De_Vlugtlaan,3565.7,3570,16.7932,-4.3036,3582.49,101.0,0.0,452.869,454.30400000000003,0,0,0,0,0.0,8.526510000000001e-14,
72,50,5009,5009,5003,Burg_De_Vlugtlaan,4018.18,4020,17.3109,-1.81735,4035.49,101.0,5555.0,452.486,453.004,4,19,70,0,4298.62,-2.2026799999999999e-13,
73,50,5010,5010,5003,Burg_De_Vlugtlaan,4469.17,4470,17.7606,-0.834096,4486.93,101.0,9999.0,450.983,451.43300000000005,20,32,111,0,7215.73,-1.1013399999999999e-13,
74,50,5011,5011,5003,Burg_De_Vlugtlaan,4920.37,4920,17.2272,0.374836,4937.6,101.0,9595.0,451.209,450.676,13,23,105,0,5188.9,-3.73035e-13,
75,50,5012,5012,5003,Burg_De_Vlugtlaan,5372.64,5370,18.1111,2.64302,5390.75,101.0,10201.0,452.26800000000003,453.152,15,21,107,0,4748.82,-3.19744e-13,
76,50,5013,5013,5003,Burg_De_Vlugtlaan,5818.53,5820,16.0109,-1.47412,5834.54,101.0,10201.0,445.88300000000004,443.783,12,19,108,0,4235.89,3.23297e-13,
77,50,5014,5014,5003,Burg_De_Vlugtlaan,6274.17,6270,19.4044,4.17066,6293.58,101.0,8383.0,455.645,459.038,14,23,92,0,5239.91,-4.0500900000000004e-13,
78,50,5015,5015,5003,Burg_De_Vlugtlaan,6717.55,6720,16.2245,-2.4489099999999997,6733.78,101.0,10403.0,443.38,440.2,11,18,110,0,3990.42,-3.69482e-13,
79,50,5016,5016,5003,Burg_De_Vlugtlaan,7170.5,7170,17.5157,0.5017550000000001,7188.02,101.0,9494.0,452.95099999999996,454.24199999999996,13,21,102,0,4755.98,4.29878e-13,
80,50,5017,5017,5003,Burg_De_Vlugtlaan,7622.81,7620,18.6136,2.806,7641.42,101.0,11009.0,452.30400000000003,453.402,17,26,118,0,5879.96,-2.41585e-13,
81,50,5018,5018,5003,Burg_De_Vlugtlaan,8065.41,8070,15.8699,-4.59087,8081.28,101.0,7676.0,442.603,439.85900000000004,9,28,95,0,6196.44,4.79616e-14,
82,50,5019,5019,5003,Burg_De_Vlugtlaan,8519.43,8520,16.4969,-0.569454,8535.93,101.0,9999.0,454.02099999999996,454.648,13,20,106,0,4540.21,-8.917309999999999e-13,
83,50,5020,5020,5003,Burg_De_Vlugtlaan,8967.9,8970,15.4996,-2.0966099999999996,8983.4,101.0,9494.0,448.473,447.476,9,16,101,0,3587.78,7.92255e-13,
84,50,5021,5021,5003,Burg_De_Vlugtlaan,9421.35,9420,17.3309,1.34961,9438.68,101.0,12423.0,453.44599999999997,455.277,23,25,125,0,5668.08,2.34479e-13,
85,50,5022,5022,5003,Burg_De_Vlugtlaan,9869.97,9870,17.0029,-0.0333291,9886.97,101.0,11009.0,448.61699999999996,448.289,11,22,120,0,4934.79,-2.70006e-13,
86,50,5023,5023,5003,Burg_De_Vlugtlaan,10318.7,10320,16.3578,-1.28072,10335.1,101.0,9999.0,448.75300000000004,448.10699999999997,10,23,112,0,5160.65,4.760640000000001e-13,
87,50,5024,5024,5003,Burg_De_Vlugtlaan,10772.3,10770,18.2725,2.27367,10790.5,101.0,10201.0,453.55400000000003,455.469,12,24,113,0,5442.65,8.27782e-13,
88,50,5025,5025,5003,Burg_De_Vlugtlaan,11213.3,11220,15.1694,-6.73607,11228.4,101.0,2929.0,440.99,437.88699999999994,8,3,24,0,661.485,-8.70415e-13,
89,50,5026,5026,5003,Burg_De_Vlugtlaan,11664.7,11670,16.3184,-5.2531099999999995,11681.1,101.0,0.0,451.483,452.63199999999995,0,0,0,0,0.0,-4.2632600000000003e-13,
90,50,5027,5027,5003,Burg_De_Vlugtlaan,12110.5,12120,14.1922,-9.5057,12124.7,101.0,0.0,445.74699999999996,443.621,0,0,0,0,0.0,3.85469e-13,
91,50,5028,5028,5003,Burg_De_Vlugtlaan,12564.6,12570,16.266,-5.35808,12580.9,101.0,0.0,454.148,456.221,0,0,0,0,0.0,-6.92779e-13,
92,50,5029,5029,5003,Burg_De_Vlugtlaan,13012.9,13020,15.383,-7.12408,13028.3,101.0,0.0,448.23400000000004,447.351,0,0,0,0,0.0,-5.861979999999999e-13,
93,50,5030,5030,5003,Burg_De_Vlugtlaan,13465.7,13470,16.7958,-4.29838,13482.5,101.0,0.0,452.82599999999996,454.23900000000003,0,0,0,0,0.0,-1.35003e-13,
94,50,5031,5031,5003,Burg_De_Vlugtlaan,13913.6,13920,15.7526,-6.38472,13929.4,101.0,0.0,447.914,446.87,0,0,0,0,0.0,1.38556e-13,
95,50,5032,5032,5003,Burg_De_Vlugtlaan,14360.8,14370,14.3428,-9.20432,14375.1,101.0,0.0,447.18,445.77099999999996,0,0,0,0,0.0,-4.3520699999999995e-13,
96,50,5001,5001,5004,Jan_van_Galenstraat,529.707,540,15.5324,-10.2928,545.24,101.0,0.0,0.0,545.24,0,0,0,0,0.0,4.6185300000000004e-14,
97,50,5002,5002,5004,Jan_van_Galenstraat,977.54,990,14.8102,-12.4595,992.3510000000001,101.0,0.0,447.833,447.111,0,0,0,0,0.0,3.1974400000000005e-14,
98,50,5003,5003,5004,Jan_van_Galenstraat,1435.59,1440,17.4923,-4.41295,1453.08,101.0,0.0,458.04699999999997,460.72900000000004,0,0,0,0,0.0,2.8421699999999997e-14,
99,50,5004,5004,5004,Jan_van_Galenstraat,1878.19,1890,15.0278,-11.8066,1893.22,101.0,0.0,442.606,440.142,0,0,0,0,0.0,3.1974400000000005e-14,
100,50,5005,5005,5004,Jan_van_Galenstraat,2326.28,2340,14.3909,-13.7174,2340.67,101.0,0.0,448.089,447.452,0,0,0,0,0.0,-2.4869e-14,
101,50,5006,5006,5004,Jan_van_Galenstraat,2779.06,2790,15.3172,-10.9384,2794.38,101.0,0.0,452.779,453.705,0,0,0,0,0.0,1.1368699999999998e-13,
102,50,5007,5007,5004,Jan_van_Galenstraat,3229.19,3240,15.3585,-10.8145,3244.54,101.0,0.0,450.124,450.165,0,0,0,0,0.0,1.84741e-13,
103,50,5008,5008,5004,Jan_van_Galenstraat,3683.49,3690,16.7932,-6.51041,3700.28,101.0,0.0,454.30400000000003,455.73900000000003,0,3,3,0,681.456,8.526510000000001e-14,
104,50,5009,5009,5004,Jan_van_Galenstraat,4136.49,4140,18.0613,-3.5064,4154.55,101.0,7070.0,453.004,454.272,6,29,93,0,6568.56,-1.7053e-13,
105,50,5010,5010,5004,Jan_van_Galenstraat,4587.93,4590,16.9938,-2.07347,4604.92,101.0,11211.0,451.43300000000005,450.365,8,28,131,0,6320.06,-3.37508e-13,
106,50,5011,5011,5004,Jan_van_Galenstraat,5038.6,5040,17.5608,-1.39796,5056.16,101.0,10605.0,450.676,451.24300000000005,5,33,133,0,7436.15,3.6593000000000004e-13,
107,50,5012,5012,5004,Jan_van_Galenstraat,5491.75,5490,17.7611,1.75416,5509.52,101.0,10807.0,453.152,453.352,5,22,124,0,4984.67,2.2737399999999996e-13,
108,50,5013,5013,5004,Jan_van_Galenstraat,5935.54,5940,16.2444,-4.46322,5951.78,101.0,10908.0,443.783,442.26599999999996,8,25,125,0,5547.28,9.237060000000001e-14,
109,50,5014,5014,5004,Jan_van_Galenstraat,6394.58,6390,19.5213,4.57509,6414.1,101.0,9292.0,459.038,462.315,4,31,119,0,7115.09,-4.1922e-13,
110,50,5015,5015,5004,Jan_van_Galenstraat,6834.78,6840,16.2245,-5.22443,6851.0,101.0,11110.0,440.2,436.904,5,29,134,0,6382.91,-3.69482e-13,
111,50,5016,5016,5004,Jan_van_Galenstraat,7289.02,7290,17.866,-0.9825229999999999,7306.88,101.0,10302.0,454.24199999999996,455.88300000000004,7,30,125,0,6813.63,8.526510000000001e-14,
112,50,5017,5017,5004,Jan_van_Galenstraat,7742.42,7740,18.5388,2.4195900000000004,7760.96,101.0,11918.0,453.402,454.075,4,33,147,0,7481.13,-3.09086e-13,
113,50,5018,5018,5004,Jan_van_Galenstraat,8182.28,8190,15.3281,-7.72095,8197.61,101.0,9595.0,439.85900000000004,436.649,4,23,114,0,5058.38,4.3520699999999995e-13,
114,50,5019,5019,5004,Jan_van_Galenstraat,8636.93,8640,16.7805,-3.07253,8653.71,101.0,10706.0,454.648,456.101,7,28,127,0,6365.08,2.7355900000000003e-13,
115,50,5020,5020,5004,Jan_van_Galenstraat,9084.4,9090,15.8082,-5.59699,9100.21,101.0,10201.0,447.476,446.50300000000004,2,25,124,0,5593.44,8.348879999999999e-13,
116,50,5021,5021,5004,Jan_van_Galenstraat,9539.68,9540,17.5813,-0.319497,9557.26,101.0,12625.0,455.277,457.051,5,40,160,0,9105.55,3.552709999999999e-14,
117,50,5022,5022,5004,Jan_van_Galenstraat,9987.97,9990,17.2566,-2.03045,10005.2,101.0,12120.0,448.289,447.964,10,37,147,0,8293.35,-1.63425e-13,
118,50,5023,5023,5004,Jan_van_Galenstraat,10436.1,10440,16.4995,-3.92297,10452.6,101.0,11312.0,448.10699999999997,447.35,7,27,132,0,6049.45,1.4921400000000001e-13,
119,50,5024,5024,5004,Jan_van_Galenstraat,10891.5,10890,17.8474,1.54614,10909.4,101.0,11413.0,455.469,456.81699999999995,5,22,130,0,5010.16,1.88294e-13,
120,50,5025,5025,5004,Jan_van_Galenstraat,11329.4,11340,15.1694,-10.5667,11344.6,101.0,2424.0,437.88699999999994,435.209,2,0,22,0,0.0,-8.70415e-13,
121,50,5026,5026,5004,Jan_van_Galenstraat,11782.1,11790,16.3184,-7.934660000000001,11798.4,101.0,0.0,452.63199999999995,453.781,0,0,0,0,0.0,-4.2632600000000003e-13,
122,50,5027,5027,5004,Jan_van_Galenstraat,12225.7,12240,14.1922,-14.3135,12239.9,101.0,0.0,443.621,441.495,0,0,0,0,0.0,3.85469e-13,
123,50,5028,5028,5004,Jan_van_Galenstraat,12681.9,12690,16.266,-8.09211,12698.2,101.0,0.0,456.221,458.295,0,0,0,0,0.0,-6.92779e-13,
124,50,5029,5029,5004,Jan_van_Galenstraat,13129.3,13140,15.383,-10.7411,13144.6,101.0,0.0,447.351,446.468,0,0,0,0,0.0,-5.861979999999999e-13,
125,50,5030,5030,5004,Jan_van_Galenstraat,13583.5,13590,16.7958,-6.5025699999999995,13600.3,101.0,0.0,454.23900000000003,455.651,0,0,0,0,0.0,-1.35003e-13,
126,50,5031,5031,5004,Jan_van_Galenstraat,14030.4,14040,15.7526,-9.63208,14046.1,101.0,0.0,446.87,445.827,0,0,0,0,0.0,1.38556e-13,
127,50,5001,5001,5005,Postjesweg,586.24,600,15.5324,-13.7604,601.7719999999999,41.0,0.0,0.0,601.7719999999999,0,0,0,0,0.0,4.6185300000000004e-14,
128,50,5002,5002,5005,Postjesweg,1033.35,1050,14.8102,-16.6494,1048.16,41.0,0.0,447.111,446.389,0,0,0,0,0.0,3.1974400000000005e-14,
129,50,5003,5003,5005,Postjesweg,1494.08,1500,17.4923,-5.9206,1511.57,41.0,0.0,460.72900000000004,463.411,0,0,0,0,0.0,2.8421699999999997e-14,
130,50,5004,5004,5005,Postjesweg,1934.22,1950,15.0278,-15.7789,1949.25,41.0,0.0,440.142,437.67699999999996,0,0,0,0,0.0,3.1974400000000005e-14,
131,50,5005,5005,5005,Postjesweg,2381.67,2400,14.3909,-18.3265,2396.06,41.0,0.0,447.452,446.815,0,0,0,0,0.0,-2.4869e-14,
132,50,5006,5006,5005,Postjesweg,2835.38,2850,15.3172,-14.6213,2850.7,41.0,0.0,453.705,454.63199999999995,0,0,0,0,0.0,1.1368699999999998e-13,
133,50,5007,5007,5005,Postjesweg,3285.54,3300,15.3585,-14.456,3300.9,41.0,0.0,450.165,450.207,0,0,0,0,0.0,1.84741e-13,
134,50,5008,5008,5005,Postjesweg,3741.28,3750,16.7932,-8.717210000000001,3758.08,41.0,123.0,455.73900000000003,457.173,0,2,5,0,455.73900000000003,8.526510000000001e-14,
135,50,5009,5009,5005,Postjesweg,4195.55,4200,16.8106,-4.445119999999999,4212.37,41.0,3813.0,454.272,454.29,8,9,94,0,2044.22,1.3145e-13,
136,50,5010,5010,5005,Postjesweg,4645.92,4650,15.8681,-4.07969,4661.79,41.0,5371.0,450.365,449.423,13,8,126,0,1801.46,-2.85993e-13,
137,50,5011,5011,5005,Postjesweg,5097.16,5100,16.2934,-2.83712,5113.46,41.0,5453.0,451.24300000000005,451.668,13,9,129,0,2030.59,-1.66978e-13,
138,50,5012,5012,5005,Postjesweg,5550.52,5550,17.3107,0.515292,5567.83,41.0,5084.0,453.352,454.37,15,9,118,0,2040.09,-4.01457e-13,
139,50,5013,5013,5005,Postjesweg,5992.78,6000,14.9771,-7.21881,6007.76,41.0,5125.0,442.26599999999996,439.93199999999996,8,6,123,0,1326.8,-3.4106100000000003e-13,
140,50,5014,5014,5005,Postjesweg,6455.1,6450,18.5624,5.096419999999999,6473.66,41.0,4879.0,462.315,465.9,13,11,117,0,2542.73,-9.9476e-14,
141,50,5015,5015,5005,Postjesweg,6892.0,6900,16.2245,-7.99995,6908.22,41.0,5494.0,436.904,434.566,16,8,126,0,1747.61,-3.69482e-13,
142,50,5016,5016,5005,Postjesweg,7347.88,7350,16.5819,-2.11652,7364.47,41.0,5125.0,455.88300000000004,456.241,13,7,119,0,1595.59,-2.7355900000000003e-13,
143,50,5017,5017,5005,Postjesweg,7801.96,7800,17.1796,1.9583700000000002,7819.14,41.0,6027.0,454.075,454.673,13,7,141,0,1589.26,-3.1974400000000005e-14,
144,50,5018,5018,5005,Postjesweg,8238.61,8250,14.5588,-11.3929,8253.17,41.0,4674.0,436.649,434.028,9,7,112,0,1528.27,-5.293539999999999e-13,
145,50,5019,5019,5005,Postjesweg,8694.71,8700,16.3964,-5.29202,8711.1,41.0,5207.0,456.101,457.93800000000005,12,12,127,0,2736.61,-3.4106100000000003e-13,
146,50,5020,5020,5005,Postjesweg,9141.21,9150,15.168,-8.78876,9156.38,41.0,5084.0,446.50300000000004,445.275,6,12,130,0,2679.02,5.98632e-13,
147,50,5021,5021,5005,Postjesweg,9598.26,9600,16.1553,-1.73817,9614.42,41.0,6560.0,457.051,458.038,22,8,146,0,1828.2,8.100189999999999e-13,
148,50,5022,5022,5005,Postjesweg,10046.2,10050,17.0029,-3.7738099999999997,10063.2,41.0,6027.0,447.964,448.81199999999995,16,6,137,0,1343.89,-2.70006e-13,
149,50,5023,5023,5005,Postjesweg,10493.6,10500,15.6906,-6.423430000000001,10509.3,41.0,5412.0,447.35,446.038,18,8,122,0,1789.4,-9.09495e-13,
150,50,5024,5024,5005,Postjesweg,10950.4,10950,16.8217,0.393524,10967.2,41.0,5330.0,456.81699999999995,457.94800000000004,14,1,117,0,228.408,-7.10543e-13,
151,50,5025,5025,5005,Postjesweg,11385.6,11400,15.1694,-14.3974,11400.8,41.0,902.0,435.209,433.55699999999996,4,0,18,0,0.0,-8.70415e-13,
152,50,5026,5026,5005,Postjesweg,11839.4,11850,16.3184,-10.6162,11855.7,41.0,0.0,453.781,454.93,0,0,0,0,0.0,-4.2632600000000003e-13,
