Line_ID	Trip_ID	Vehicle_ID	Start_stop_ID	Start_stop_name	End_stop_id	End_stop_name	Passenger_load	
50	5013	-1	5009	Amstelreenseweg	5010	Station_Zuid	180	
50	5013	-1	5010	Station_Zuid	5011	Station_RAI	178	
50	5013	-1	5011	Station_RAI	5012	Overamstel	159	
50	5013	-1	5012	Overamstel	5013	Van_der_Madeweg	153	
50	5013	-1	5013	Van_der_Madeweg	5014	Station_Duivendrecht	109	
50	5013	-1	5014	Station_Duivendrecht	5015	Strandvliet	93	
50	5013	-1	5015	Strandvliet	5016	Station_Bijlmer_ArenA	89	
50	5013	-1	5016	Station_Bijlmer_ArenA	5017	Bullewijk	58	
50	5013	-1	5017	Bullewijk	5018	Station_Holendrecht	52	
50	5013	-1	5018	Station_Holendrecht	5019	Reigersbos	36	
50	5013	-1	5019	Reigersbos	5020	Gein	23	
50	5014	-1	5001	Isolatorweg	5002	Station_Sloterdijk	39	
50	5014	-1	5002	Station_Sloterdijk	5003	Burg_De_Vlugtlaan	83	
50	5014	-1	5003	Burg_De_Vlugtlaan	5004	Jan_van_Galenstraat	92	
50	5014	-1	5004	Jan_van_Galenstraat	5005	Postjesweg	119	
50	5014	-1	5005	Postjesweg	5006	Station_Lelylaan	117	
50	5014	-1	5006	Station_Lelylaan	5007	Heemstedestraat	155	
50	5014	-1	5007	Heemstedestraat	5008	Henk_Sneevlietweg	139	
50	5014	-1	5008	Henk_Sneevlietweg	5009	Amstelreenseweg	178	
50	5014	-1	5009	Amstelreenseweg	5010	Station_Zuid	166	
50	5014	-1	5010	Station_Zuid	5011	Station_RAI	164	
50	5014	-1	5011	Station_RAI	5012	Overamstel	156	
50	5014	-1	5012	Overamstel	5013	Van_der_Madeweg	144	
50	5014	-1	5013	Van_der_Madeweg	5014	Station_Duivendrecht	102	
50	5014	-1	5014	Station_Duivendrecht	5015	Strandvliet	84	
50	5014	-1	5015	Strandvliet	5016	Station_Bijlmer_ArenA	77	
50	5014	-1	5016	Station_Bijlmer_ArenA	5017	Bullewijk	55	
50	5014	-1	5017	Bullewijk	5018	Station_Holendrecht	52	
50	5014	-1	5018	Station_Holendrecht	5019	Reigersbos	33	
50	5014	-1	5019	Reigersbos	5020	Gein	14	
50	5015	-1	5001	Isolatorweg	5002	Station_Sloterdijk	39	
50	5015	-1	5002	Station_Sloterdijk	5003	Burg_De_Vlugtlaan	103	
50	5015	-1	5003	Burg_De_Vlugtlaan	5004	Jan_van_Galenstraat	110	
50	5015	-1	5004	Jan_van_Galenstraat	5005	Postjesweg	134	
50	5015	-1	5005	Postjesweg	5006	Station_Lelylaan	126	
50	5015	-1	5006	Station_Lelylaan	5007	Heemstedestraat	148	
50	5015	-1	5007	Heemstedestraat	5008	Henk_Sneevlietweg	134	
50	5015	-1	5008	Henk_Sneevlietweg	5009	Amstelreenseweg	175	
50	5015	-1	5009	Amstelreenseweg	5010	Station_Zuid	159	
50	5015	-1	5010	Station_Zuid	5011	Station_RAI	177	
50	5015	-1	5011	Station_RAI	5012	Overamstel	155	
50	5015	-1	5012	Overamstel	5013	Van_der_Madeweg	141	
50	5015	-1	5013	Van_der_Madeweg	5014	Station_Duivendrecht	104	
50	5015	-1	5014	Station_Duivendrecht	5015	Strandvliet	87	
50	5015	-1	5015	Strandvliet	5016	Station_Bijlmer_ArenA	75	
50	5015	-1	5016	Station_Bijlmer_ArenA	5017	Bullewijk	57	
50	5015	-1	5017	Bullewijk	5018	Station_Holendrecht	48	
50	5015	-1	5018	Station_Holendrecht	5019	Reigersbos	32	
50	5015	-1	5019	Reigersbos	5020	Gein	20	
50	5016	-1	5001	Isolatorweg	5002	Station_Sloterdijk	34	
50	5016	-1	5002	Station_Sloterdijk	5003	Burg_De_Vlugtlaan	94	
50	5016	-1	5003	Burg_De_Vlugtlaan	5004	Jan_van_Galenstraat	102	
50	5016	-1	5004	Jan_van_Galenstraat	5005	Postjesweg	125	
50	5016	-1	5005	Postjesweg	5006	Station_Lelylaan	119	
50	5016	-1	5006	Station_Lelylaan	5007	Heemstedestraat	146	
50	5016	-1	5007	Heemstedestraat	5008	Henk_Sneevlietweg	127	
50	5016	-1	5008	Henk_Sneevlietweg	5009	Amstelreenseweg	161	
50	5016	-1	5009	Amstelreenseweg	5010	Station_Zuid	142	
50	5016	-1	5010	Station_Zuid	5011	Station_RAI	158	
50	5016	-1	5011	Station_RAI	5012	Overamstel	137	
50	5016	-1	5012	Overamstel	5013	Van_der_Madeweg	134	
50	5016	-1	5013	Van_der_Madeweg	5014	Station_Duivendrecht	97	
50	5016	-1	5014	Station_Duivendrecht	5015	Strandvliet	87	
50	5016	-1	5015	Strandvliet	5016	Station_Bijlmer_ArenA	80	
50	5016	-1	5016	Station_Bijlmer_ArenA	5017	Bullewijk	42	
50	5016	-1	5017	Bullewijk	5018	Station_Holendrecht	36	
50	5016	-1	5018	Station_Holendrecht	5019	Reigersbos	22	
50	5016	-1	5019	Reigersbos	5020	Gein	12	
50	5017	-1	5001	Isolatorweg	5002	Station_Sloterdijk	27	
50	5017	-1	5002	Station_Sloterdijk	5003	Burg_De_Vlugtlaan	109	
50	5017	-1	5003	Burg_De_Vlugtlaan	5004	Jan_van_Galenstraat	118	
