140	{	7655.99	7655.99	7702.41	7821.29	7821.29	}	{5125	5125	5125	5126	5126	}
141	{	7675.99	7675.99	7702.41	7821.29	7821.29	}	{5125	5125	5125	5126	5126	}
142	{	7686.7	7686.7	7702.41	7821.29	7821.29	}	{5125	5125	5125	5126	5126	}
143	{	7773.94	7773.94	7884.03	8000.29	8000.29	}	{5125	5125	5125	5126	5126	}
144	{	7777.02	7777.02	7884.03	8000.29	8000.29	}	{5125	5125	5125	5126	5126	}
145	{	7792.92	7792.92	7884.03	8000.29	8000.29	}	{5125	5125	5125	5126	5126	}
146	{	7804.86	7804.86	7884.03	8000.29	8000.29	}	{5125	5125	5125	5126	5126	}
147	{	7808.1	7808.1	7884.03	8000.29	8000.29	}	{5125	5125	5125	5126	5126	}
148	{	7902.61	7902.61	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
149	{	7904.65	7904.65	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
150	{	7932.19	7932.19	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
151	{	7995.09	7995.09	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
152	{	7999.57	7999.57	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
153	{	8007.97	8007.97	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
154	{	8008.74	8008.74	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
155	{	8012.59	8012.59	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
156	{	8046.41	8046.41	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
157	{	8098.46	8098.46	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
158	{	8158.95	8158.95	8163.97	8280.91	8280.91	}	{5125	5125	5125	5126	5126	}
159	{	8169.66	8169.66	8180.96	8298.63	8298.63	}	{5125	5125	5125	5126	5126	}
160	{	8186.89	8186.89	8336.48	8452.93	8452.93	}	{5125	5125	5125	5126	5126	}
161	{	8203.92	8203.92	8336.48	8452.93	8452.93	}	{5125	5125	5125	5126	5126	}
162	{	8279.22	8279.22	8336.48	8452.93	8452.93	}	{5125	5125	5125	5126	5126	}
163	{	8390.56	8390.56	8612.94	8732.03	8732.03	}	{5125	5125	5125	5126	5126	}
164	{	8453.31	8453.31	8612.94	8732.03	8732.03	}	{5125	5125	5125	5126	5126	}
165	{	8485.53	8485.53	8612.94	8732.03	8732.03	}	{5125	5125	5125	5126	5126	}
166	{	8505.94	8505.94	8612.94	8732.03	8732.03	}	{5125	5125	5125	5126	5126	}
167	{	8508.31	8508.31	8612.94	8732.03	8732.03	}	{5125	5125	5125	5126	5126	}
168	{	8566.71	8566.71	8612.94	8732.03	8732.03	}	{5125	5125	5125	5126	5126	}
169	{	8568.53	8568.53	8612.94	8732.03	8732.03	}	{5125	5125	5125	5126	5126	}
170	{	8587.13	8587.13	8612.94	8732.03	8732.03	}	{5125	5125	5125	5126	5126	}
171	{	8688.04	8688.04	8780.49	8895.48	8895.48	}	{5125	5125	5125	5126	5126	}
172	{	8707.45	8707.45	8780.49	8895.48	8895.48	}	{5125	5125	5125	5126	5126	}
173	{	8710.8	8710.8	8780.49	8895.48	8895.48	}	{5125	5125	5125	5126	5126	}
174	{	8747.51	8747.51	8780.49	8895.48	8895.48	}	{5125	5125	5125	5126	5126	}
175	{	8767.78	8767.78	8780.49	8895.48	8895.48	}	{5125	5125	5125	5126	5126	}
176	{	8779.55	8779.55	8780.49	8895.48	8895.48	}	{5125	5125	5125	5126	5126	}
177	{	8786.63	8786.63	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
178	{	8789.17	8789.17	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
179	{	8789.6	8789.6	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
180	{	8810.73	8810.73	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
181	{	8831.2	8831.2	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
182	{	8854.34	8854.34	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
183	{	8876.16	8876.16	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
184	{	8890.01	8890.01	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
185	{	8933.17	8933.17	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
186	{	8970.56	8970.56	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
187	{	8984.69	8984.69	8993.78	9112.08	9112.08	}	{5125	5125	5125	5126	5126	}
188	{	9027.97	9027.97	9044.2	9161.05	9161.05	}	{5125	5125	5125	5126	5126	}
189	{	9096.16	9096.16	9235.68	9350.94	9350.94	}	{5125	5125	5125	5126	5126	}
190	{	9155.26	9155.26	9235.68	9350.94	9350.94	}	{5125	5125	5125	5126	5126	}
191	{	9176.26	9176.26	9235.68	9350.94	9350.94	}	{5125	5125	5125	5126	5126	}
192	{	9189.2	9189.2	9235.68	9350.94	9350.94	}	{5125	5125	5125	5126	5126	}
193	{	9289.24	9289.24	9486.46	9605.11	9605.11	}	{5125	5125	5125	5126	5126	}
194	{	9305.74	9305.74	9486.46	9605.11	9605.11	}	{5125	5125	5125	5126	5126	}
195	{	9319.97	9319.97	9486.46	9605.11	9605.11	}	{5125	5125	5125	5126	5126	}
196	{	9331.2	9331.2	9486.46	9605.11	9605.11	}	{5125	5125	5125	5126	5126	}
197	{	9353.78	9353.78	9486.46	9605.11	9605.11	}	{5125	5125	5125	5126	5126	}
198	{	9357.54	9357.54	9486.46	9605.11	9605.11	}	{5125	5125	5125	5126	5126	}
199	{	9395.31	9395.31	9486.46	9605.11	9605.11	}	{5125	5125	5125	5126	5126	}
200	{	9416.07	9416.07	9486.46	9605.11	9605.11	}	{5125	5125	5125	5126	5126	}
201	{	9430.67	9430.67	9486.46	9605.11	9605.11	}	{5125	5125	5125	5126	5126	}
202	{	9469.9	9469.9	9486.46	9605.11	9605.11	}	{5125	5125	5125	5126	5126	}
203	{	9551.53	9551.53	9687.96	9804.42	9804.42	}	{5125	5125	5125	5126	5126	}
204	{	9601.42	9601.42	9687.96	9804.42	9804.42	}	{5125	5125	5125	5126	5126	}
205	{	9610.76	9610.76	9687.96	9804.42	9804.42	}	{5125	5125	5125	5126	5126	}
206	{	9611.69	9611.69	9687.96	9804.42	9804.42	}	{5125	5125	5125	5126	5126	}
207	{	9617.66	9617.66	9687.96	9804.42	9804.42	}	{5125	5125	5125	5126	5126	}
208	{	9634.38	9634.38	9687.96	9804.42	9804.42	}	{5125	5125	5125	5126	5126	}
209	{	9661.35	9661.35	9687.96	9804.42	9804.42	}	{5125	5125	5125	5126	5126	}
210	{	9719.01	9719.01	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
211	{	9736.5	9736.5	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
212	{	9740.07	9740.07	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
213	{	9774.85	9774.85	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
214	{	9783.42	9783.42	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
215	{	9788.58	9788.58	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
216	{	9801.47	9801.47	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
217	{	9822.91	9822.91	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
218	{	9826.82	9826.82	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
219	{	9862.47	9862.47	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
220	{	9914.21	9914.21	9954.15	10069.5	10069.5	}	{5125	5125	5125	5126	5126	}
221	{	9960.02	9960.02	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
222	{	9982.36	9982.36	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
223	{	9999.31	9999.31	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
224	{	10049.8	10049.8	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
225	{	10056.1	10056.1	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
226	{	10067.8	10067.8	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
227	{	10086.6	10086.6	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
228	{	10101.8	10101.8	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
229	{	10103	10103	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
230	{	10112.5	10112.5	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
231	{	10120.6	10120.6	10139.5	10257	10257	}	{5125	5125	5125	5126	5126	}
232	{	10143	10143	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
233	{	10158.5	10158.5	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
234	{	10230.2	10230.2	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
235	{	10240.1	10240.1	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
236	{	10267.3	10267.3	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
237	{	10297.7	10297.7	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
238	{	10299.9	10299.9	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
239	{	10320.8	10320.8	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
240	{	10375.9	10375.9	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
241	{	10378.1	10378.1	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
242	{	10399.5	10399.5	10405.9	10523	10523	}	{5125	5125	5125	5126	5126	}
243	{	10409	10409	10452.6	10570.2	10570.2	}	{5125	5125	5125	5126	5126	}
